통계연월,통계시도명,통계시군구명,연령,수급자수
202009,서울특별시,종로구,0,2
202009,서울특별시,종로구,1,7
202009,서울특별시,종로구,2,3
202009,서울특별시,종로구,3,6
202009,서울특별시,종로구,4,7
202009,서울특별시,종로구,5,9
202009,서울특별시,종로구,6,5
202009,서울특별시,종로구,7,7
202009,서울특별시,종로구,8,22
202009,서울특별시,종로구,9,25
202009,서울특별시,종로구,10,14
202009,서울특별시,종로구,11,34
202009,서울특별시,종로구,12,36
202009,서울특별시,종로구,13,36
202009,서울특별시,종로구,14,40
202009,서울특별시,종로구,15,34
202009,서울특별시,종로구,16,40
202009,서울특별시,종로구,17,56
202009,서울특별시,종로구,18,48
202009,서울특별시,종로구,19,28
202009,서울특별시,종로구,20,29
202009,서울특별시,종로구,21,27
202009,서울특별시,종로구,22,25
202009,서울특별시,종로구,23,22
202009,서울특별시,종로구,24,21
202009,서울특별시,종로구,25,16
202009,서울특별시,종로구,26,12
202009,서울특별시,종로구,27,12
202009,서울특별시,종로구,28,15
202009,서울특별시,종로구,29,4
202009,서울특별시,종로구,30,18
202009,서울특별시,종로구,31,13
202009,서울특별시,종로구,32,15
202009,서울특별시,종로구,33,13
202009,서울특별시,종로구,34,14
202009,서울특별시,종로구,35,18
202009,서울특별시,종로구,36,19
202009,서울특별시,종로구,37,19
202009,서울특별시,종로구,38,21
202009,서울특별시,종로구,39,15
202009,서울특별시,종로구,40,18
202009,서울특별시,종로구,41,24
202009,서울특별시,종로구,42,35
202009,서울특별시,종로구,43,30
202009,서울특별시,종로구,44,18
202009,서울특별시,종로구,45,39
202009,서울특별시,종로구,46,50
202009,서울특별시,종로구,47,49
202009,서울특별시,종로구,48,49
202009,서울특별시,종로구,49,91
202009,서울특별시,종로구,50,60
202009,서울특별시,종로구,51,65
202009,서울특별시,종로구,52,85
202009,서울특별시,종로구,53,77
202009,서울특별시,종로구,54,70
202009,서울특별시,종로구,55,110
202009,서울특별시,종로구,56,109
202009,서울특별시,종로구,57,76
202009,서울특별시,종로구,58,104
202009,서울특별시,종로구,59,123
202009,서울특별시,종로구,60,120
202009,서울특별시,종로구,61,102
202009,서울특별시,종로구,62,107
202009,서울특별시,종로구,63,116
202009,서울특별시,종로구,64,109
202009,서울특별시,종로구,65,141
202009,서울특별시,종로구,66,126
202009,서울특별시,종로구,67,100
202009,서울특별시,종로구,68,107
202009,서울특별시,종로구,69,88
202009,서울특별시,종로구,70,84
202009,서울특별시,종로구,71,80
202009,서울특별시,종로구,72,99
202009,서울특별시,종로구,73,83
202009,서울특별시,종로구,74,73
202009,서울특별시,종로구,75,86
202009,서울특별시,종로구,76,77
202009,서울특별시,종로구,77,91
202009,서울특별시,종로구,78,105
202009,서울특별시,종로구,79,87
202009,서울특별시,종로구,80,67
202009,서울특별시,종로구,81,65
202009,서울특별시,종로구,82,56
202009,서울특별시,종로구,83,50
202009,서울특별시,종로구,84,34
202009,서울특별시,종로구,85,45
202009,서울특별시,종로구,86,20
202009,서울특별시,종로구,87,26
202009,서울특별시,종로구,88,22
202009,서울특별시,종로구,89,20
202009,서울특별시,종로구,90,13
202009,서울특별시,종로구,91,16
202009,서울특별시,종로구,92,8
202009,서울특별시,종로구,93,7
202009,서울특별시,종로구,94,5
202009,서울특별시,종로구,95,3
202009,서울특별시,종로구,96,3
202009,서울특별시,종로구,97,3
202009,서울특별시,종로구,99,1
202009,서울특별시,종로구,103,1
202009,서울특별시,종로구,106,1
202009,서울특별시,중구,0,7
202009,서울특별시,중구,1,6
202009,서울특별시,중구,2,6
202009,서울특별시,중구,3,5
202009,서울특별시,중구,4,7
202009,서울특별시,중구,5,12
202009,서울특별시,중구,6,20
202009,서울특별시,중구,7,15
202009,서울특별시,중구,8,24
202009,서울특별시,중구,9,30
202009,서울특별시,중구,10,22
202009,서울특별시,중구,11,38
202009,서울특별시,중구,12,35
202009,서울특별시,중구,13,50
202009,서울특별시,중구,14,31
202009,서울특별시,중구,15,43
202009,서울특별시,중구,16,56
202009,서울특별시,중구,17,53
202009,서울특별시,중구,18,58
202009,서울특별시,중구,19,38
202009,서울특별시,중구,20,23
202009,서울특별시,중구,21,31
202009,서울특별시,중구,22,30
202009,서울특별시,중구,23,19
202009,서울특별시,중구,24,18
202009,서울특별시,중구,25,17
202009,서울특별시,중구,26,18
202009,서울특별시,중구,27,15
202009,서울특별시,중구,28,10
202009,서울특별시,중구,29,10
202009,서울특별시,중구,30,15
202009,서울특별시,중구,31,13
202009,서울특별시,중구,32,20
202009,서울특별시,중구,33,14
202009,서울특별시,중구,34,15
202009,서울특별시,중구,35,16
202009,서울특별시,중구,36,17
202009,서울특별시,중구,37,18
202009,서울특별시,중구,38,21
202009,서울특별시,중구,39,18
202009,서울특별시,중구,40,29
202009,서울특별시,중구,41,19
202009,서울특별시,중구,42,26
202009,서울특별시,중구,43,40
202009,서울특별시,중구,44,35
202009,서울특별시,중구,45,49
202009,서울특별시,중구,46,52
202009,서울특별시,중구,47,53
202009,서울특별시,중구,48,44
202009,서울특별시,중구,49,63
202009,서울특별시,중구,50,67
202009,서울특별시,중구,51,69
202009,서울특별시,중구,52,83
202009,서울특별시,중구,53,79
202009,서울특별시,중구,54,73
202009,서울특별시,중구,55,93
202009,서울특별시,중구,56,73
202009,서울특별시,중구,57,129
202009,서울특별시,중구,58,103
202009,서울특별시,중구,59,117
202009,서울특별시,중구,60,144
202009,서울특별시,중구,61,110
202009,서울특별시,중구,62,104
202009,서울특별시,중구,63,102
202009,서울특별시,중구,64,113
202009,서울특별시,중구,65,153
202009,서울특별시,중구,66,144
202009,서울특별시,중구,67,117
202009,서울특별시,중구,68,139
202009,서울특별시,중구,69,102
202009,서울특별시,중구,70,113
202009,서울특별시,중구,71,131
202009,서울특별시,중구,72,115
202009,서울특별시,중구,73,101
202009,서울특별시,중구,74,72
202009,서울특별시,중구,75,107
202009,서울특별시,중구,76,96
202009,서울특별시,중구,77,96
202009,서울특별시,중구,78,109
202009,서울특별시,중구,79,89
202009,서울특별시,중구,80,70
202009,서울특별시,중구,81,89
202009,서울특별시,중구,82,69
202009,서울특별시,중구,83,68
202009,서울특별시,중구,84,57
202009,서울특별시,중구,85,46
202009,서울특별시,중구,86,45
202009,서울특별시,중구,87,33
202009,서울특별시,중구,88,33
202009,서울특별시,중구,89,25
202009,서울특별시,중구,90,18
202009,서울특별시,중구,91,14
202009,서울특별시,중구,92,21
202009,서울특별시,중구,93,9
202009,서울특별시,중구,94,12
202009,서울특별시,중구,95,4
202009,서울특별시,중구,96,3
202009,서울특별시,중구,97,1
202009,서울특별시,중구,98,4
202009,서울특별시,중구,99,1
202009,서울특별시,중구,102,1
202009,서울특별시,용산구,0,10
202009,서울특별시,용산구,1,8
202009,서울특별시,용산구,2,6
202009,서울특별시,용산구,3,16
202009,서울특별시,용산구,4,19
202009,서울특별시,용산구,5,24
202009,서울특별시,용산구,6,21
202009,서울특별시,용산구,7,38
202009,서울특별시,용산구,8,33
202009,서울특별시,용산구,9,49
202009,서울특별시,용산구,10,41
202009,서울특별시,용산구,11,61
202009,서울특별시,용산구,12,63
202009,서울특별시,용산구,13,74
