통계연월,통계시도명,통계시군구명,연령,수급자수
202205,서울특별시,종로구,1,3
202205,서울특별시,종로구,2,6
202205,서울특별시,종로구,3,9
202205,서울특별시,종로구,4,4
202205,서울특별시,종로구,5,9
202205,서울특별시,종로구,6,9
202205,서울특별시,종로구,7,18
202205,서울특별시,종로구,8,8
202205,서울특별시,종로구,9,17
202205,서울특별시,종로구,10,28
202205,서울특별시,종로구,11,25
202205,서울특별시,종로구,12,20
202205,서울특별시,종로구,13,37
202205,서울특별시,종로구,14,29
202205,서울특별시,종로구,15,37
202205,서울특별시,종로구,16,41
202205,서울특별시,종로구,17,34
202205,서울특별시,종로구,18,30
202205,서울특별시,종로구,19,39
202205,서울특별시,종로구,20,32
202205,서울특별시,종로구,21,17
202205,서울특별시,종로구,22,21
202205,서울특별시,종로구,23,18
202205,서울특별시,종로구,24,21
202205,서울특별시,종로구,25,15
202205,서울특별시,종로구,26,18
202205,서울특별시,종로구,27,11
202205,서울특별시,종로구,28,10
202205,서울특별시,종로구,29,12
202205,서울특별시,종로구,30,13
202205,서울특별시,종로구,31,18
202205,서울특별시,종로구,32,19
202205,서울특별시,종로구,33,19
202205,서울특별시,종로구,34,18
202205,서울특별시,종로구,35,21
202205,서울특별시,종로구,36,19
202205,서울특별시,종로구,37,20
202205,서울특별시,종로구,38,21
202205,서울특별시,종로구,39,14
202205,서울특별시,종로구,40,29
202205,서울특별시,종로구,41,19
202205,서울특별시,종로구,42,29
202205,서울특별시,종로구,43,42
202205,서울특별시,종로구,44,34
202205,서울특별시,종로구,45,25
202205,서울특별시,종로구,46,37
202205,서울특별시,종로구,47,46
202205,서울특별시,종로구,48,62
202205,서울특별시,종로구,49,61
202205,서울특별시,종로구,50,54
202205,서울특별시,종로구,51,83
202205,서울특별시,종로구,52,66
202205,서울특별시,종로구,53,99
202205,서울특별시,종로구,54,98
202205,서울특별시,종로구,55,88
202205,서울특별시,종로구,56,116
202205,서울특별시,종로구,57,121
202205,서울특별시,종로구,58,117
202205,서울특별시,종로구,59,107
202205,서울특별시,종로구,60,125
202205,서울특별시,종로구,61,159
