통계연월,통계시도명,통계시군구명,연령,수급자수
202411,서울특별시,종로구,0,2
202411,서울특별시,종로구,1,6
202411,서울특별시,종로구,2,2
202411,서울특별시,종로구,3,5
202411,서울특별시,종로구,4,6
202411,서울특별시,종로구,5,9
202411,서울특별시,종로구,6,7
202411,서울특별시,종로구,7,8
202411,서울특별시,종로구,8,16
202411,서울특별시,종로구,9,17
202411,서울특별시,종로구,10,17
202411,서울특별시,종로구,11,11
202411,서울특별시,종로구,12,33
202411,서울특별시,종로구,13,32
202411,서울특별시,종로구,14,31
202411,서울특별시,종로구,15,36
202411,서울특별시,종로구,16,42
202411,서울특별시,종로구,17,32
202411,서울특별시,종로구,18,49
202411,서울특별시,종로구,19,26
202411,서울특별시,종로구,20,25
202411,서울특별시,종로구,21,28
202411,서울특별시,종로구,22,23
202411,서울특별시,종로구,23,23
202411,서울특별시,종로구,24,24
202411,서울특별시,종로구,25,12
202411,서울특별시,종로구,26,16
202411,서울특별시,종로구,27,19
202411,서울특별시,종로구,28,15
202411,서울특별시,종로구,29,12
202411,서울특별시,종로구,30,19
202411,서울특별시,종로구,31,13
202411,서울특별시,종로구,32,23
202411,서울특별시,종로구,33,38
202411,서울특별시,종로구,34,26
202411,서울특별시,종로구,35,26
202411,서울특별시,종로구,36,19
202411,서울특별시,종로구,37,19
202411,서울특별시,종로구,38,21
202411,서울특별시,종로구,39,30
202411,서울특별시,종로구,40,33
202411,서울특별시,종로구,41,20
202411,서울특별시,종로구,42,30
202411,서울특별시,종로구,43,36
202411,서울특별시,종로구,44,35
202411,서울특별시,종로구,45,37
202411,서울특별시,종로구,46,49
202411,서울특별시,종로구,47,46
202411,서울특별시,종로구,48,37
202411,서울특별시,종로구,49,57
202411,서울특별시,종로구,50,59
202411,서울특별시,종로구,51,80
202411,서울특별시,종로구,52,69
202411,서울특별시,종로구,53,89
202411,서울특별시,종로구,54,73
202411,서울특별시,종로구,55,100
202411,서울특별시,종로구,56,107
202411,서울특별시,종로구,57,95
202411,서울특별시,종로구,58,107
202411,서울특별시,종로구,59,155
202411,서울특별시,종로구,60,123
202411,서울특별시,종로구,61,130
202411,서울특별시,종로구,62,118
202411,서울특별시,종로구,63,173
202411,서울특별시,종로구,64,157
202411,서울특별시,종로구,65,157
202411,서울특별시,종로구,66,162
202411,서울특별시,종로구,67,170
202411,서울특별시,종로구,68,181
202411,서울특별시,종로구,69,186
202411,서울특별시,종로구,70,125
202411,서울특별시,종로구,71,120
202411,서울특별시,종로구,72,141
202411,서울특별시,종로구,73,101
202411,서울특별시,종로구,74,92
202411,서울특별시,종로구,75,114
202411,서울특별시,종로구,76,108
202411,서울특별시,종로구,77,106
202411,서울특별시,종로구,78,93
202411,서울특별시,종로구,79,94
202411,서울특별시,종로구,80,84
202411,서울특별시,종로구,81,95
202411,서울특별시,종로구,82,112
202411,서울특별시,종로구,83,85
202411,서울특별시,종로구,84,73
202411,서울특별시,종로구,85,74
202411,서울특별시,종로구,86,68
202411,서울특별시,종로구,87,40
202411,서울특별시,종로구,88,37
202411,서울특별시,종로구,89,39
202411,서울특별시,종로구,90,29
202411,서울특별시,종로구,91,15
202411,서울특별시,종로구,92,21
202411,서울특별시,종로구,93,13
202411,서울특별시,종로구,94,11
202411,서울특별시,종로구,95,5
202411,서울특별시,종로구,96,6
202411,서울특별시,종로구,97,6
202411,서울특별시,종로구,98,1
202411,서울특별시,종로구,100,2
202411,서울특별시,종로구,101,1
202411,서울특별시,중구,0,5
202411,서울특별시,중구,1,3
202411,서울특별시,중구,2,7
202411,서울특별시,중구,3,6
202411,서울특별시,중구,4,10
202411,서울특별시,중구,5,10
202411,서울특별시,중구,6,7
202411,서울특별시,중구,7,16
202411,서울특별시,중구,8,17
202411,서울특별시,중구,9,24
202411,서울특별시,중구,10,22
202411,서울특별시,중구,11,19
202411,서울특별시,중구,12,28
202411,서울특별시,중구,13,32
202411,서울특별시,중구,14,29
202411,서울특별시,중구,15,42
202411,서울특별시,중구,16,45
202411,서울특별시,중구,17,61
202411,서울특별시,중구,18,30
202411,서울특별시,중구,19,21
202411,서울특별시,중구,20,26
202411,서울특별시,중구,21,20
202411,서울특별시,중구,22,24
202411,서울특별시,중구,23,29
202411,서울특별시,중구,24,24
202411,서울특별시,중구,25,22
202411,서울특별시,중구,26,21
202411,서울특별시,중구,27,14
202411,서울특별시,중구,28,12
202411,서울특별시,중구,29,13
202411,서울특별시,중구,30,15
202411,서울특별시,중구,31,15
202411,서울특별시,중구,32,21
202411,서울특별시,중구,33,22
202411,서울특별시,중구,34,20
202411,서울특별시,중구,35,25
202411,서울특별시,중구,36,26
202411,서울특별시,중구,37,21
202411,서울특별시,중구,38,18
202411,서울특별시,중구,39,20
202411,서울특별시,중구,40,25
