통계연월,통계시도명,통계시군구명,연령,수급자수
201508,서울특별시,종로구,0,4
201508,서울특별시,종로구,1,2
201508,서울특별시,종로구,2,3
201508,서울특별시,종로구,3,4
201508,서울특별시,종로구,4,6
201508,서울특별시,종로구,5,8
201508,서울특별시,종로구,6,15
201508,서울특별시,종로구,7,8
201508,서울특별시,종로구,8,17
201508,서울특별시,종로구,9,14
201508,서울특별시,종로구,10,14
201508,서울특별시,종로구,11,9
201508,서울특별시,종로구,12,22
201508,서울특별시,종로구,13,29
201508,서울특별시,종로구,14,34
201508,서울특별시,종로구,15,32
201508,서울특별시,종로구,16,40
201508,서울특별시,종로구,17,48
201508,서울특별시,종로구,18,42
201508,서울특별시,종로구,19,32
201508,서울특별시,종로구,20,32
201508,서울특별시,종로구,21,18
201508,서울특별시,종로구,22,20
201508,서울특별시,종로구,23,19
201508,서울특별시,종로구,24,12
201508,서울특별시,종로구,25,9
201508,서울특별시,종로구,26,11
201508,서울특별시,종로구,27,6
201508,서울특별시,종로구,28,4
201508,서울특별시,종로구,29,8
201508,서울특별시,종로구,30,4
201508,서울특별시,종로구,31,8
201508,서울특별시,종로구,32,4
201508,서울특별시,종로구,33,9
201508,서울특별시,종로구,34,7
201508,서울특별시,종로구,35,6
201508,서울특별시,종로구,36,11
201508,서울특별시,종로구,37,18
201508,서울특별시,종로구,38,8
201508,서울특별시,종로구,39,20
201508,서울특별시,종로구,40,22
201508,서울특별시,종로구,41,29
201508,서울특별시,종로구,42,21
201508,서울특별시,종로구,43,21
201508,서울특별시,종로구,44,44
201508,서울특별시,종로구,45,32
201508,서울특별시,종로구,46,47
201508,서울특별시,종로구,47,48
201508,서울특별시,종로구,48,41
201508,서울특별시,종로구,49,39
201508,서울특별시,종로구,50,58
201508,서울특별시,종로구,51,50
201508,서울특별시,종로구,52,64
201508,서울특별시,종로구,53,57
201508,서울특별시,종로구,54,60
201508,서울특별시,종로구,55,64
201508,서울특별시,종로구,56,65
201508,서울특별시,종로구,57,62
201508,서울특별시,종로구,58,66
201508,서울특별시,종로구,59,55
201508,서울특별시,종로구,60,75
201508,서울특별시,종로구,61,50
201508,서울특별시,종로구,62,43
201508,서울특별시,종로구,63,54
201508,서울특별시,종로구,64,43
201508,서울특별시,종로구,65,68
201508,서울특별시,종로구,66,52
201508,서울특별시,종로구,67,65
201508,서울특별시,종로구,68,70
201508,서울특별시,종로구,69,62
201508,서울특별시,종로구,70,88
201508,서울특별시,종로구,71,70
201508,서울특별시,종로구,72,73
201508,서울특별시,종로구,73,88
201508,서울특별시,종로구,74,74
201508,서울특별시,종로구,75,59
201508,서울특별시,종로구,76,67
201508,서울특별시,종로구,77,42
201508,서울특별시,종로구,78,46
201508,서울특별시,종로구,79,39
201508,서울특별시,종로구,80,52
201508,서울특별시,종로구,81,35
201508,서울특별시,종로구,82,23
201508,서울특별시,종로구,83,24
201508,서울특별시,종로구,84,28
201508,서울특별시,종로구,85,22
201508,서울특별시,종로구,86,20
201508,서울특별시,종로구,87,14
201508,서울특별시,종로구,88,11
201508,서울특별시,종로구,89,12
201508,서울특별시,종로구,90,8
201508,서울특별시,종로구,91,4
