통계연월,통계시도명,통계시군구명,연령,수급자수
201712,서울특별시,종로구,0,1
201712,서울특별시,종로구,1,5
201712,서울특별시,종로구,2,6
201712,서울특별시,종로구,3,1
201712,서울특별시,종로구,4,2
201712,서울특별시,종로구,5,3
201712,서울특별시,종로구,6,5
201712,서울특별시,종로구,7,16
201712,서울특별시,종로구,8,31
201712,서울특별시,종로구,9,33
201712,서울특별시,종로구,10,34
201712,서울특별시,종로구,11,31
201712,서울특별시,종로구,12,34
201712,서울특별시,종로구,13,41
201712,서울특별시,종로구,14,41
201712,서울특별시,종로구,15,64
201712,서울특별시,종로구,16,63
201712,서울특별시,종로구,17,73
201712,서울특별시,종로구,18,84
201712,서울특별시,종로구,19,36
201712,서울특별시,종로구,20,31
201712,서울특별시,종로구,21,16
201712,서울특별시,종로구,22,24
201712,서울특별시,종로구,23,11
201712,서울특별시,종로구,24,14
201712,서울특별시,종로구,25,13
201712,서울특별시,종로구,26,5
201712,서울특별시,종로구,27,9
201712,서울특별시,종로구,28,5
201712,서울특별시,종로구,29,4
201712,서울특별시,종로구,30,6
201712,서울특별시,종로구,31,7
201712,서울특별시,종로구,32,8
201712,서울특별시,종로구,33,12
201712,서울특별시,종로구,34,8
201712,서울특별시,종로구,35,9
201712,서울특별시,종로구,36,6
201712,서울특별시,종로구,37,8
201712,서울특별시,종로구,38,10
201712,서울특별시,종로구,39,15
201712,서울특별시,종로구,40,18
201712,서울특별시,종로구,41,16
201712,서울특별시,종로구,42,24
201712,서울특별시,종로구,43,30
201712,서울특별시,종로구,44,30
201712,서울특별시,종로구,45,26
201712,서울특별시,종로구,46,40
201712,서울특별시,종로구,47,48
201712,서울특별시,종로구,48,36
201712,서울특별시,종로구,49,65
201712,서울특별시,종로구,50,49
201712,서울특별시,종로구,51,50
201712,서울특별시,종로구,52,68
201712,서울특별시,종로구,53,75
201712,서울특별시,종로구,54,65
201712,서울특별시,종로구,55,62
201712,서울특별시,종로구,56,76
201712,서울특별시,종로구,57,76
201712,서울특별시,종로구,58,70
201712,서울특별시,종로구,59,77
201712,서울특별시,종로구,60,84
201712,서울특별시,종로구,61,53
201712,서울특별시,종로구,62,94
201712,서울특별시,종로구,63,73
201712,서울특별시,종로구,64,55
201712,서울특별시,종로구,65,83
201712,서울특별시,종로구,66,73
201712,서울특별시,종로구,67,79
201712,서울특별시,종로구,68,56
201712,서울특별시,종로구,69,84
201712,서울특별시,종로구,70,71
201712,서울특별시,종로구,71,70
201712,서울특별시,종로구,72,81
201712,서울특별시,종로구,73,68
201712,서울특별시,종로구,74,88
201712,서울특별시,종로구,75,97
201712,서울특별시,종로구,76,73
201712,서울특별시,종로구,77,59
201712,서울특별시,종로구,78,75
201712,서울특별시,종로구,79,56
201712,서울특별시,종로구,80,55
201712,서울특별시,종로구,81,43
201712,서울특별시,종로구,82,36
201712,서울특별시,종로구,83,29
201712,서울특별시,종로구,84,24
201712,서울특별시,종로구,85,20
201712,서울특별시,종로구,86,21
201712,서울특별시,종로구,87,18
201712,서울특별시,종로구,88,17
201712,서울특별시,종로구,89,11
201712,서울특별시,종로구,90,15
201712,서울특별시,종로구,91,7
201712,서울특별시,종로구,92,7
201712,서울특별시,종로구,93,4
201712,서울특별시,종로구,94,6
201712,서울특별시,종로구,95,3
201712,서울특별시,종로구,96,1
201712,서울특별시,종로구,98,1
201712,서울특별시,종로구,100,1
201712,서울특별시,종로구,102,1
201712,서울특별시,종로구,103,1
201712,서울특별시,종로구,104,1
201712,서울특별시,중구,0,3
201712,서울특별시,중구,1,2
201712,서울특별시,중구,2,9
201712,서울특별시,중구,3,8
201712,서울특별시,중구,4,7
201712,서울특별시,중구,5,10
201712,서울특별시,중구,6,9
201712,서울특별시,중구,7,19
201712,서울특별시,중구,8,24
201712,서울특별시,중구,9,34
201712,서울특별시,중구,10,48
201712,서울특별시,중구,11,30
201712,서울특별시,중구,12,38
201712,서울특별시,중구,13,51
201712,서울특별시,중구,14,50
201712,서울특별시,중구,15,51
201712,서울특별시,중구,16,81
201712,서울특별시,중구,17,72
201712,서울특별시,중구,18,86
201712,서울특별시,중구,19,32
201712,서울특별시,중구,20,25
201712,서울특별시,중구,21,22
201712,서울특별시,중구,22,18
201712,서울특별시,중구,23,22
201712,서울특별시,중구,24,15
201712,서울특별시,중구,25,10
201712,서울특별시,중구,26,4
201712,서울특별시,중구,27,7
201712,서울특별시,중구,28,9
201712,서울특별시,중구,29,3
201712,서울특별시,중구,30,1
201712,서울특별시,중구,31,10
201712,서울특별시,중구,32,6
201712,서울특별시,중구,33,8
201712,서울특별시,중구,34,8
201712,서울특별시,중구,35,8
201712,서울특별시,중구,36,16
201712,서울특별시,중구,37,16
201712,서울특별시,중구,38,20
201712,서울특별시,중구,39,14
201712,서울특별시,중구,40,20
201712,서울특별시,중구,41,19
201712,서울특별시,중구,42,30
201712,서울특별시,중구,43,40
201712,서울특별시,중구,44,40
201712,서울특별시,중구,45,41
201712,서울특별시,중구,46,31
201712,서울특별시,중구,47,45
201712,서울특별시,중구,48,50
201712,서울특별시,중구,49,58
201712,서울특별시,중구,50,67
201712,서울특별시,중구,51,54
201712,서울특별시,중구,52,55
201712,서울특별시,중구,53,51
201712,서울특별시,중구,54,88
201712,서울특별시,중구,55,64
201712,서울특별시,중구,56,74
201712,서울특별시,중구,57,98
201712,서울특별시,중구,58,77
201712,서울특별시,중구,59,72
201712,서울특별시,중구,60,66
201712,서울특별시,중구,61,74
201712,서울특별시,중구,62,91
201712,서울특별시,중구,63,76
201712,서울특별시,중구,64,60
201712,서울특별시,중구,65,95
201712,서울특별시,중구,66,64
201712,서울특별시,중구,67,70
201712,서울특별시,중구,68,83
201712,서울특별시,중구,69,92
201712,서울특별시,중구,70,87
201712,서울특별시,중구,71,53
201712,서울특별시,중구,72,63
201712,서울특별시,중구,73,71
201712,서울특별시,중구,74,79
201712,서울특별시,중구,75,90
201712,서울특별시,중구,76,70
201712,서울특별시,중구,77,55
201712,서울특별시,중구,78,83
201712,서울특별시,중구,79,66
201712,서울특별시,중구,80,49
201712,서울특별시,중구,81,49
201712,서울특별시,중구,82,48
201712,서울특별시,중구,83,34
201712,서울특별시,중구,84,39
201712,서울특별시,중구,85,26
