통계연월,통계시도명,통계시군구명,연령,수급자수
202103,서울특별시,종로구,0,5
202103,서울특별시,종로구,1,6
202103,서울특별시,종로구,2,6
202103,서울특별시,종로구,3,4
202103,서울특별시,종로구,4,6
202103,서울특별시,종로구,5,8
202103,서울특별시,종로구,6,7
202103,서울특별시,종로구,7,5
202103,서울특별시,종로구,8,19
202103,서울특별시,종로구,9,19
202103,서울특별시,종로구,10,28
202103,서울특별시,종로구,11,18
202103,서울특별시,종로구,12,37
202103,서울특별시,종로구,13,31
202103,서울특별시,종로구,14,39
202103,서울특별시,종로구,15,33
202103,서울특별시,종로구,16,35
202103,서울특별시,종로구,17,49
202103,서울특별시,종로구,18,39
202103,서울특별시,종로구,19,39
202103,서울특별시,종로구,20,23
202103,서울특별시,종로구,21,27
202103,서울특별시,종로구,22,17
202103,서울특별시,종로구,23,25
202103,서울특별시,종로구,24,24
202103,서울특별시,종로구,25,20
202103,서울특별시,종로구,26,12
202103,서울특별시,종로구,27,18
202103,서울특별시,종로구,28,13
202103,서울특별시,종로구,29,7
202103,서울특별시,종로구,30,16
202103,서울특별시,종로구,31,17
202103,서울특별시,종로구,32,9
202103,서울특별시,종로구,33,13
202103,서울특별시,종로구,34,21
202103,서울특별시,종로구,35,12
202103,서울특별시,종로구,36,16
202103,서울특별시,종로구,37,23
202103,서울특별시,종로구,38,16
202103,서울특별시,종로구,39,20
202103,서울특별시,종로구,40,17
202103,서울특별시,종로구,41,29
202103,서울특별시,종로구,42,29
202103,서울특별시,종로구,43,37
202103,서울특별시,종로구,44,26
202103,서울특별시,종로구,45,33
202103,서울특별시,종로구,46,45
202103,서울특별시,종로구,47,53
202103,서울특별시,종로구,48,54
202103,서울특별시,종로구,49,61
202103,서울특별시,종로구,50,86
202103,서울특별시,종로구,51,50
202103,서울특별시,종로구,52,91
202103,서울특별시,종로구,53,73
202103,서울특별시,종로구,54,93
202103,서울특별시,종로구,55,102
202103,서울특별시,종로구,56,109
202103,서울특별시,종로구,57,93
202103,서울특별시,종로구,58,109
202103,서울특별시,종로구,59,126
202103,서울특별시,종로구,60,130
202103,서울특별시,종로구,61,108
202103,서울특별시,종로구,62,117
202103,서울특별시,종로구,63,123
202103,서울특별시,종로구,64,111
202103,서울특별시,종로구,65,131
202103,서울특별시,종로구,66,151
202103,서울특별시,종로구,67,116
202103,서울특별시,종로구,68,110
202103,서울특별시,종로구,69,95
202103,서울특별시,종로구,70,93
202103,서울특별시,종로구,71,87
202103,서울특별시,종로구,72,101
202103,서울특별시,종로구,73,91
202103,서울특별시,종로구,74,96
202103,서울특별시,종로구,75,79
202103,서울특별시,종로구,76,78
202103,서울특별시,종로구,77,81
202103,서울특별시,종로구,78,113
202103,서울특별시,종로구,79,97
202103,서울특별시,종로구,80,71
202103,서울특별시,종로구,81,69
202103,서울특별시,종로구,82,66
202103,서울특별시,종로구,83,55
202103,서울특별시,종로구,84,48
202103,서울특별시,종로구,85,38
202103,서울특별시,종로구,86,33
202103,서울특별시,종로구,87,24
202103,서울특별시,종로구,88,20
202103,서울특별시,종로구,89,23
202103,서울특별시,종로구,90,14
202103,서울특별시,종로구,91,18
202103,서울특별시,종로구,92,10
202103,서울특별시,종로구,93,9
202103,서울특별시,종로구,94,7
202103,서울특별시,종로구,95,4
202103,서울특별시,종로구,96,3
202103,서울특별시,종로구,97,3
202103,서울특별시,종로구,98,2
202103,서울특별시,종로구,99,1
202103,서울특별시,종로구,103,1
202103,서울특별시,종로구,106,1
202103,서울특별시,중구,0,2
202103,서울특별시,중구,1,7
202103,서울특별시,중구,2,5
202103,서울특별시,중구,3,8
202103,서울특별시,중구,4,10
202103,서울특별시,중구,5,10
202103,서울특별시,중구,6,9
202103,서울특별시,중구,7,22
202103,서울특별시,중구,8,22
202103,서울특별시,중구,9,25
202103,서울특별시,중구,10,35
