통계연월,통계시도명,통계시군구명,연령,수급자수
202401,서울특별시,종로구,0,7
202401,서울특별시,종로구,1,3
202401,서울특별시,종로구,2,3
202401,서울특별시,종로구,3,3
202401,서울특별시,종로구,4,4
202401,서울특별시,종로구,5,9
202401,서울특별시,종로구,6,7
202401,서울특별시,종로구,7,7
202401,서울특별시,종로구,8,13
202401,서울특별시,종로구,9,16
202401,서울특별시,종로구,10,8
202401,서울특별시,종로구,11,19
202401,서울특별시,종로구,12,32
202401,서울특별시,종로구,13,28
202401,서울특별시,종로구,14,26
202401,서울특별시,종로구,15,38
202401,서울특별시,종로구,16,33
202401,서울특별시,종로구,17,47
202401,서울특별시,종로구,18,30
202401,서울특별시,종로구,19,27
202401,서울특별시,종로구,20,24
202401,서울특별시,종로구,21,26
202401,서울특별시,종로구,22,25
202401,서울특별시,종로구,23,16
202401,서울특별시,종로구,24,13
202401,서울특별시,종로구,25,14
202401,서울특별시,종로구,26,22
202401,서울특별시,종로구,27,15
202401,서울특별시,종로구,28,15
202401,서울특별시,종로구,29,9
202401,서울특별시,종로구,30,14
202401,서울특별시,종로구,31,16
202401,서울특별시,종로구,32,26
202401,서울특별시,종로구,33,19
202401,서울특별시,종로구,34,25
202401,서울특별시,종로구,35,20
202401,서울특별시,종로구,36,17
202401,서울특별시,종로구,37,20
202401,서울특별시,종로구,38,25
202401,서울특별시,종로구,39,22
202401,서울특별시,종로구,40,24
202401,서울특별시,종로구,41,29
202401,서울특별시,종로구,42,29
202401,서울특별시,종로구,43,25
202401,서울특별시,종로구,44,39
202401,서울특별시,종로구,45,38
202401,서울특별시,종로구,46,42
202401,서울특별시,종로구,47,29
202401,서울특별시,종로구,48,45
202401,서울특별시,종로구,49,61
202401,서울특별시,종로구,50,72
202401,서울특별시,종로구,51,70
202401,서울특별시,종로구,52,69
202401,서울특별시,종로구,53,73
202401,서울특별시,종로구,54,85
202401,서울특별시,종로구,55,108
202401,서울특별시,종로구,56,99
202401,서울특별시,종로구,57,96
202401,서울특별시,종로구,58,146
202401,서울특별시,종로구,59,121
202401,서울특별시,종로구,60,114
202401,서울특별시,종로구,61,118
202401,서울특별시,종로구,62,150
202401,서울특별시,종로구,63,162
202401,서울특별시,종로구,64,127
202401,서울특별시,종로구,65,151
202401,서울특별시,종로구,66,160
202401,서울특별시,종로구,67,169
202401,서울특별시,종로구,68,181
202401,서울특별시,종로구,69,140
202401,서울특별시,종로구,70,111
202401,서울특별시,종로구,71,129
202401,서울특별시,종로구,72,113
202401,서울특별시,종로구,73,101
202401,서울특별시,종로구,74,93
202401,서울특별시,종로구,75,115
202401,서울특별시,종로구,76,106
202401,서울특별시,종로구,77,97
202401,서울특별시,종로구,78,98
202401,서울특별시,종로구,79,83
202401,서울특별시,종로구,80,97
202401,서울특별시,종로구,81,112
202401,서울특별시,종로구,82,90
202401,서울특별시,종로구,83,67
202401,서울특별시,종로구,84,85
202401,서울특별시,종로구,85,74
202401,서울특별시,종로구,86,47
202401,서울특별시,종로구,87,41
202401,서울특별시,종로구,88,37
202401,서울특별시,종로구,89,31
202401,서울특별시,종로구,90,18
202401,서울특별시,종로구,91,21
202401,서울특별시,종로구,92,17
202401,서울특별시,종로구,93,9
202401,서울특별시,종로구,94,13
202401,서울특별시,종로구,95,6
202401,서울특별시,종로구,96,7
202401,서울특별시,종로구,97,4
202401,서울특별시,종로구,99,2
202401,서울특별시,종로구,101,1
202401,서울특별시,종로구,109,1
202401,서울특별시,중구,0,1
202401,서울특별시,중구,1,6
202401,서울특별시,중구,2,6
202401,서울특별시,중구,3,9
202401,서울특별시,중구,4,7
202401,서울특별시,중구,5,8
202401,서울특별시,중구,6,9
202401,서울특별시,중구,7,21
202401,서울특별시,중구,8,22
202401,서울특별시,중구,9,19
202401,서울특별시,중구,10,20
202401,서울특별시,중구,11,30
202401,서울특별시,중구,12,29
202401,서울특별시,중구,13,35
202401,서울특별시,중구,14,36
202401,서울특별시,중구,15,40
202401,서울특별시,중구,16,55
202401,서울특별시,중구,17,37
202401,서울특별시,중구,18,46
202401,서울특별시,중구,19,37
202401,서울특별시,중구,20,27
202401,서울특별시,중구,21,26
202401,서울특별시,중구,22,34
202401,서울특별시,중구,23,26
202401,서울특별시,중구,24,20
202401,서울특별시,중구,25,27
202401,서울특별시,중구,26,19
202401,서울특별시,중구,27,9
202401,서울특별시,중구,28,14
202401,서울특별시,중구,29,13
202401,서울특별시,중구,30,16
202401,서울특별시,중구,31,20
202401,서울특별시,중구,32,17
202401,서울특별시,중구,33,14
202401,서울특별시,중구,34,30
202401,서울특별시,중구,35,21
202401,서울특별시,중구,36,19
202401,서울특별시,중구,37,16
202401,서울특별시,중구,38,18
202401,서울특별시,중구,39,18
202401,서울특별시,중구,40,29
202401,서울특별시,중구,41,29
202401,서울특별시,중구,42,32
202401,서울특별시,중구,43,38
202401,서울특별시,중구,44,38
202401,서울특별시,중구,45,34
202401,서울특별시,중구,46,48
202401,서울특별시,중구,47,38
202401,서울특별시,중구,48,52
202401,서울특별시,중구,49,66
202401,서울특별시,중구,50,64
202401,서울특별시,중구,51,91
202401,서울특별시,중구,52,86
202401,서울특별시,중구,53,87
202401,서울특별시,중구,54,100
202401,서울특별시,중구,55,109
202401,서울특별시,중구,56,103
202401,서울특별시,중구,57,94
202401,서울특별시,중구,58,104
202401,서울특별시,중구,59,103
202401,서울특별시,중구,60,143
202401,서울특별시,중구,61,146
202401,서울특별시,중구,62,146
202401,서울특별시,중구,63,175
202401,서울특별시,중구,64,163
202401,서울특별시,중구,65,153
202401,서울특별시,중구,66,166
202401,서울특별시,중구,67,175
202401,서울특별시,중구,68,218
202401,서울특별시,중구,69,165
202401,서울특별시,중구,70,176
202401,서울특별시,중구,71,183
202401,서울특별시,중구,72,133
202401,서울특별시,중구,73,142
202401,서울특별시,중구,74,150
202401,서울특별시,중구,75,134
202401,서울특별시,중구,76,139
202401,서울특별시,중구,77,111
202401,서울특별시,중구,78,105
202401,서울특별시,중구,79,110
202401,서울특별시,중구,80,117
202401,서울특별시,중구,81,125
202401,서울특별시,중구,82,117
202401,서울특별시,중구,83,91
202401,서울특별시,중구,84,91
202401,서울특별시,중구,85,76
202401,서울특별시,중구,86,65
202401,서울특별시,중구,87,62
202401,서울특별시,중구,88,53
202401,서울특별시,중구,89,37
202401,서울특별시,중구,90,36
202401,서울특별시,중구,91,28
202401,서울특별시,중구,92,22
202401,서울특별시,중구,93,11
202401,서울특별시,중구,94,12
202401,서울특별시,중구,95,15
202401,서울특별시,중구,96,8
202401,서울특별시,중구,97,4
202401,서울특별시,중구,98,1
202401,서울특별시,중구,100,1
202401,서울특별시,중구,101,1
202401,서울특별시,중구,105,1
202401,서울특별시,용산구,0,4
202401,서울특별시,용산구,1,9
202401,서울특별시,용산구,2,17
202401,서울특별시,용산구,3,7
202401,서울특별시,용산구,4,17
202401,서울특별시,용산구,5,12
202401,서울특별시,용산구,6,18
202401,서울특별시,용산구,7,33
202401,서울특별시,용산구,8,28
202401,서울특별시,용산구,9,44
202401,서울특별시,용산구,10,38
202401,서울특별시,용산구,11,41
202401,서울특별시,용산구,12,45
202401,서울특별시,용산구,13,45
202401,서울특별시,용산구,14,53
202401,서울특별시,용산구,15,78
202401,서울특별시,용산구,16,72
202401,서울특별시,용산구,17,74
202401,서울특별시,용산구,18,70
202401,서울특별시,용산구,19,76
202401,서울특별시,용산구,20,51
202401,서울특별시,용산구,21,47
202401,서울특별시,용산구,22,54
202401,서울특별시,용산구,23,59
202401,서울특별시,용산구,24,54
202401,서울특별시,용산구,25,31
202401,서울특별시,용산구,26,34
202401,서울특별시,용산구,27,33
202401,서울특별시,용산구,28,22
202401,서울특별시,용산구,29,27
202401,서울특별시,용산구,30,30
202401,서울특별시,용산구,31,38
202401,서울특별시,용산구,32,39
202401,서울특별시,용산구,33,41
202401,서울특별시,용산구,34,31
202401,서울특별시,용산구,35,56
202401,서울특별시,용산구,36,27
202401,서울특별시,용산구,37,49
202401,서울특별시,용산구,38,46
202401,서울특별시,용산구,39,45
202401,서울특별시,용산구,40,58
202401,서울특별시,용산구,41,64
202401,서울특별시,용산구,42,66
202401,서울특별시,용산구,43,80
202401,서울특별시,용산구,44,69
202401,서울특별시,용산구,45,71
202401,서울특별시,용산구,46,73
202401,서울특별시,용산구,47,79
202401,서울특별시,용산구,48,112
202401,서울특별시,용산구,49,104
202401,서울특별시,용산구,50,113
202401,서울특별시,용산구,51,165
202401,서울특별시,용산구,52,143
202401,서울특별시,용산구,53,162
202401,서울특별시,용산구,54,202
202401,서울특별시,용산구,55,175
202401,서울특별시,용산구,56,165
202401,서울특별시,용산구,57,174
202401,서울특별시,용산구,58,172
202401,서울특별시,용산구,59,177
202401,서울특별시,용산구,60,191
202401,서울특별시,용산구,61,236
202401,서울특별시,용산구,62,214
202401,서울특별시,용산구,63,243
202401,서울특별시,용산구,64,233
202401,서울특별시,용산구,65,225
202401,서울특별시,용산구,66,225
202401,서울특별시,용산구,67,227
202401,서울특별시,용산구,68,213
