통계연월,통계시도명,통계시군구명,연령,수급자수
202206,서울특별시,종로구,1,3
202206,서울특별시,종로구,2,5
202206,서울특별시,종로구,3,9
202206,서울특별시,종로구,4,3
202206,서울특별시,종로구,5,9
202206,서울특별시,종로구,6,8
202206,서울특별시,종로구,7,20
202206,서울특별시,종로구,8,9
202206,서울특별시,종로구,9,14
202206,서울특별시,종로구,10,27
202206,서울특별시,종로구,11,30
202206,서울특별시,종로구,12,17
202206,서울특별시,종로구,13,37
202206,서울특별시,종로구,14,31
202206,서울특별시,종로구,15,36
202206,서울특별시,종로구,16,43
202206,서울특별시,종로구,17,35
202206,서울특별시,종로구,18,35
202206,서울특별시,종로구,19,36
202206,서울특별시,종로구,20,31
202206,서울특별시,종로구,21,16
202206,서울특별시,종로구,22,19
202206,서울특별시,종로구,23,17
202206,서울특별시,종로구,24,23
202206,서울특별시,종로구,25,14
202206,서울특별시,종로구,26,19
202206,서울특별시,종로구,27,9
202206,서울특별시,종로구,28,9
202206,서울특별시,종로구,29,13
202206,서울특별시,종로구,30,13
202206,서울특별시,종로구,31,18
202206,서울특별시,종로구,32,22
202206,서울특별시,종로구,33,17
202206,서울특별시,종로구,34,16
202206,서울특별시,종로구,35,20
202206,서울특별시,종로구,36,20
202206,서울특별시,종로구,37,22
202206,서울특별시,종로구,38,19
202206,서울특별시,종로구,39,16
202206,서울특별시,종로구,40,29
202206,서울특별시,종로구,41,19
202206,서울특별시,종로구,42,31
202206,서울특별시,종로구,43,41
202206,서울특별시,종로구,44,33
202206,서울특별시,종로구,45,25
202206,서울특별시,종로구,46,34
202206,서울특별시,종로구,47,45
202206,서울특별시,종로구,48,65
202206,서울특별시,종로구,49,61
202206,서울특별시,종로구,50,53
202206,서울특별시,종로구,51,78
202206,서울특별시,종로구,52,71
202206,서울특별시,종로구,53,94
202206,서울특별시,종로구,54,100
202206,서울특별시,종로구,55,88
202206,서울특별시,종로구,56,112
202206,서울특별시,종로구,57,120
202206,서울특별시,종로구,58,124
202206,서울특별시,종로구,59,105
202206,서울특별시,종로구,60,127
202206,서울특별시,종로구,61,151
202206,서울특별시,종로구,62,135
202206,서울특별시,종로구,63,135
202206,서울특별시,종로구,64,123
202206,서울특별시,종로구,65,154
202206,서울특별시,종로구,66,133
202206,서울특별시,종로구,67,171
202206,서울특별시,종로구,68,120
