통계연월,통계시도명,통계시군구명,연령,수급자수
201705,서울특별시,종로구,0,3
201705,서울특별시,종로구,1,4
201705,서울특별시,종로구,2,3
201705,서울특별시,종로구,3,2
201705,서울특별시,종로구,4,5
201705,서울특별시,종로구,5,5
201705,서울특별시,종로구,6,18
201705,서울특별시,종로구,7,20
201705,서울특별시,종로구,8,42
201705,서울특별시,종로구,9,33
201705,서울특별시,종로구,10,37
201705,서울특별시,종로구,11,33
201705,서울특별시,종로구,12,34
201705,서울특별시,종로구,13,33
201705,서울특별시,종로구,14,68
201705,서울특별시,종로구,15,68
201705,서울특별시,종로구,16,79
201705,서울특별시,종로구,17,98
201705,서울특별시,종로구,18,57
201705,서울특별시,종로구,19,49
201705,서울특별시,종로구,20,27
201705,서울특별시,종로구,21,19
201705,서울특별시,종로구,22,18
201705,서울특별시,종로구,23,16
201705,서울특별시,종로구,24,21
201705,서울특별시,종로구,25,9
201705,서울특별시,종로구,26,9
201705,서울특별시,종로구,27,11
201705,서울특별시,종로구,28,6
201705,서울특별시,종로구,29,4
201705,서울특별시,종로구,30,8
201705,서울특별시,종로구,31,4
201705,서울특별시,종로구,32,11
201705,서울특별시,종로구,33,7
201705,서울특별시,종로구,34,5
201705,서울특별시,종로구,35,13
201705,서울특별시,종로구,36,6
201705,서울특별시,종로구,37,5
201705,서울특별시,종로구,38,20
201705,서울특별시,종로구,39,21
201705,서울특별시,종로구,40,14
201705,서울특별시,종로구,41,23
201705,서울특별시,종로구,42,22
201705,서울특별시,종로구,43,28
201705,서울특별시,종로구,44,31
201705,서울특별시,종로구,45,27
201705,서울특별시,종로구,46,57
201705,서울특별시,종로구,47,33
201705,서울특별시,종로구,48,52
201705,서울특별시,종로구,49,53
201705,서울특별시,종로구,50,50
201705,서울특별시,종로구,51,59
201705,서울특별시,종로구,52,61
201705,서울특별시,종로구,53,64
201705,서울특별시,종로구,54,66
201705,서울특별시,종로구,55,74
201705,서울특별시,종로구,56,72
201705,서울특별시,종로구,57,61
201705,서울특별시,종로구,58,74
201705,서울특별시,종로구,59,73
201705,서울특별시,종로구,60,72
201705,서울특별시,종로구,61,62
201705,서울특별시,종로구,62,86
201705,서울특별시,종로구,63,57
201705,서울특별시,종로구,64,57
201705,서울특별시,종로구,65,76
201705,서울특별시,종로구,66,62
201705,서울특별시,종로구,67,73
201705,서울특별시,종로구,68,62
201705,서울특별시,종로구,69,73
201705,서울특별시,종로구,70,85
201705,서울특별시,종로구,71,63
201705,서울특별시,종로구,72,86
201705,서울특별시,종로구,73,69
201705,서울특별시,종로구,74,101
201705,서울특별시,종로구,75,88
201705,서울특별시,종로구,76,63
201705,서울특별시,종로구,77,66
201705,서울특별시,종로구,78,62
201705,서울특별시,종로구,79,47
201705,서울특별시,종로구,80,56
201705,서울특별시,종로구,81,38
201705,서울특별시,종로구,82,35
201705,서울특별시,종로구,83,30
201705,서울특별시,종로구,84,26
201705,서울특별시,종로구,85,18
201705,서울특별시,종로구,86,26
201705,서울특별시,종로구,87,15
201705,서울특별시,종로구,88,13
201705,서울특별시,종로구,89,16
201705,서울특별시,종로구,90,11
201705,서울특별시,종로구,91,8
201705,서울특별시,종로구,92,3
201705,서울특별시,종로구,93,6
201705,서울특별시,종로구,94,5
201705,서울특별시,종로구,95,5
201705,서울특별시,종로구,96,2
201705,서울특별시,종로구,98,1
201705,서울특별시,종로구,100,1
201705,서울특별시,종로구,101,1
201705,서울특별시,종로구,102,1
201705,서울특별시,종로구,103,1
201705,서울특별시,중구,0,1
201705,서울특별시,중구,1,6
201705,서울특별시,중구,2,8
201705,서울특별시,중구,3,5
201705,서울특별시,중구,4,6
201705,서울특별시,중구,5,5
201705,서울특별시,중구,6,17
201705,서울특별시,중구,7,18
201705,서울특별시,중구,8,30
201705,서울특별시,중구,9,37
201705,서울특별시,중구,10,43
201705,서울특별시,중구,11,36
201705,서울특별시,중구,12,38
201705,서울특별시,중구,13,47
201705,서울특별시,중구,14,57
201705,서울특별시,중구,15,58
201705,서울특별시,중구,16,88
201705,서울특별시,중구,17,78
201705,서울특별시,중구,18,67
201705,서울특별시,중구,19,39
201705,서울특별시,중구,20,26
201705,서울특별시,중구,21,21
201705,서울특별시,중구,22,11
201705,서울특별시,중구,23,18
201705,서울특별시,중구,24,14
201705,서울특별시,중구,25,8
201705,서울특별시,중구,26,6
201705,서울특별시,중구,27,13
201705,서울특별시,중구,28,5
201705,서울특별시,중구,29,1
201705,서울특별시,중구,30,4
201705,서울특별시,중구,31,5
201705,서울특별시,중구,32,6
201705,서울특별시,중구,33,12
201705,서울특별시,중구,34,5
201705,서울특별시,중구,35,13
201705,서울특별시,중구,36,11
201705,서울특별시,중구,37,15
201705,서울특별시,중구,38,20
201705,서울특별시,중구,39,13
201705,서울특별시,중구,40,18
201705,서울특별시,중구,41,24
201705,서울특별시,중구,42,30
201705,서울특별시,중구,43,35
201705,서울특별시,중구,44,44
201705,서울특별시,중구,45,31
201705,서울특별시,중구,46,36
201705,서울특별시,중구,47,47
201705,서울특별시,중구,48,57
201705,서울특별시,중구,49,63
201705,서울특별시,중구,50,48
201705,서울특별시,중구,51,53
201705,서울특별시,중구,52,48
201705,서울특별시,중구,53,61
201705,서울특별시,중구,54,82
201705,서울특별시,중구,55,66
201705,서울특별시,중구,56,88
201705,서울특별시,중구,57,81
201705,서울특별시,중구,58,61
201705,서울특별시,중구,59,61
201705,서울특별시,중구,60,74
201705,서울특별시,중구,61,78
201705,서울특별시,중구,62,77
201705,서울특별시,중구,63,65
201705,서울특별시,중구,64,71
201705,서울특별시,중구,65,80
201705,서울특별시,중구,66,65
201705,서울특별시,중구,67,76
201705,서울특별시,중구,68,75
201705,서울특별시,중구,69,84
201705,서울특별시,중구,70,84
201705,서울특별시,중구,71,48
201705,서울특별시,중구,72,66
201705,서울특별시,중구,73,77
201705,서울특별시,중구,74,86
201705,서울특별시,중구,75,75
201705,서울특별시,중구,76,68
201705,서울특별시,중구,77,71
201705,서울특별시,중구,78,80
201705,서울특별시,중구,79,52
201705,서울특별시,중구,80,60
201705,서울특별시,중구,81,53
201705,서울특별시,중구,82,44
201705,서울특별시,중구,83,42
201705,서울특별시,중구,84,29
201705,서울특별시,중구,85,36
201705,서울특별시,중구,86,26
201705,서울특별시,중구,87,19
201705,서울특별시,중구,88,22
201705,서울특별시,중구,89,25
201705,서울특별시,중구,90,14
201705,서울특별시,중구,91,12
201705,서울특별시,중구,92,5
201705,서울특별시,중구,93,5
201705,서울특별시,중구,94,6
201705,서울특별시,중구,95,1
201705,서울특별시,중구,99,1
201705,서울특별시,용산구,0,4
201705,서울특별시,용산구,1,9
201705,서울특별시,용산구,2,12
201705,서울특별시,용산구,3,12
201705,서울특별시,용산구,4,13
201705,서울특별시,용산구,5,9
201705,서울특별시,용산구,6,25
201705,서울특별시,용산구,7,27
201705,서울특별시,용산구,8,61
201705,서울특별시,용산구,9,46
201705,서울특별시,용산구,10,63
