"행정구역","2021년04월_전체세대","2021년04월_1인세대","2021년04월_2인세대","2021년04월_3인세대","2021년04월_4인세대","2021년04월_5인세대","2021년04월_6인세대","2021년04월_7인세대","2021년04월_8인세대","2021년04월_9인세대","2021년04월_10인이상세대","2021년05월_전체세대","2021년05월_1인세대","2021년05월_2인세대","2021년05월_3인세대","2021년05월_4인세대","2021년05월_5인세대","2021년05월_6인세대","2021년05월_7인세대","2021년05월_8인세대","2021년05월_9인세대","2021년05월_10인이상세대","2021년06월_전체세대","2021년06월_1인세대","2021년06월_2인세대","2021년06월_3인세대","2021년06월_4인세대","2021년06월_5인세대","2021년06월_6인세대","2021년06월_7인세대","2021년06월_8인세대","2021년06월_9인세대","2021년06월_10인이상세대","2021년07월_전체세대","2021년07월_1인세대","2021년07월_2인세대","2021년07월_3인세대","2021년07월_4인세대","2021년07월_5인세대","2021년07월_6인세대","2021년07월_7인세대","2021년07월_8인세대","2021년07월_9인세대","2021년07월_10인이상세대","2021년08월_전체세대","2021년08월_1인세대","2021년08월_2인세대","2021년08월_3인세대","2021년08월_4인세대","2021년08월_5인세대","2021년08월_6인세대","2021년08월_7인세대","2021년08월_8인세대","2021년08월_9인세대","2021년08월_10인이상세대","2021년09월_전체세대","2021년09월_1인세대","2021년09월_2인세대","2021년09월_3인세대","2021년09월_4인세대","2021년09월_5인세대","2021년09월_6인세대","2021년09월_7인세대","2021년09월_8인세대","2021년09월_9인세대","2021년09월_10인이상세대","2021년10월_전체세대","2021년10월_1인세대","2021년10월_2인세대","2021년10월_3인세대","2021년10월_4인세대","2021년10월_5인세대","2021년10월_6인세대","2021년10월_7인세대","2021년10월_8인세대","2021년10월_9인세대","2021년10월_10인이상세대","2021년11월_전체세대","2021년11월_1인세대","2021년11월_2인세대","2021년11월_3인세대","2021년11월_4인세대","2021년11월_5인세대","2021년11월_6인세대","2021년11월_7인세대","2021년11월_8인세대","2021년11월_9인세대","2021년11월_10인이상세대","2021년12월_전체세대","2021년12월_1인세대","2021년12월_2인세대","2021년12월_3인세대","2021년12월_4인세대","2021년12월_5인세대","2021년12월_6인세대","2021년12월_7인세대","2021년12월_8인세대","2021년12월_9인세대","2021년12월_10인이상세대","2022년01월_전체세대","2022년01월_1인세대","2022년01월_2인세대","2022년01월_3인세대","2022년01월_4인세대","2022년01월_5인세대","2022년01월_6인세대","2022년01월_7인세대","2022년01월_8인세대","2022년01월_9인세대","2022년01월_10인이상세대","2022년02월_전체세대","2022년02월_1인세대","2022년02월_2인세대","2022년02월_3인세대","2022년02월_4인세대","2022년02월_5인세대","2022년02월_6인세대","2022년02월_7인세대","2022년02월_8인세대","2022년02월_9인세대","2022년02월_10인이상세대","2022년03월_전체세대","2022년03월_1인세대","2022년03월_2인세대","2022년03월_3인세대","2022년03월_4인세대","2022년03월_5인세대","2022년03월_6인세대","2022년03월_7인세대","2022년03월_8인세대","2022년03월_9인세대","2022년03월_10인이상세대","2022년04월_전체세대","2022년04월_1인세대","2022년04월_2인세대","2022년04월_3인세대","2022년04월_4인세대","2022년04월_5인세대","2022년04월_6인세대","2022년04월_7인세대","2022년04월_8인세대","2022년04월_9인세대","2022년04월_10인이상세대","2022년05월_전체세대","2022년05월_1인세대","2022년05월_2인세대","2022년05월_3인세대","2022년05월_4인세대","2022년05월_5인세대","2022년05월_6인세대","2022년05월_7인세대","2022년05월_8인세대","2022년05월_9인세대","2022년05월_10인이상세대","2022년06월_전체세대","2022년06월_1인세대","2022년06월_2인세대","2022년06월_3인세대","2022년06월_4인세대","2022년06월_5인세대","2022년06월_6인세대","2022년06월_7인세대","2022년06월_8인세대","2022년06월_9인세대","2022년06월_10인이상세대","2022년07월_전체세대","2022년07월_1인세대","2022년07월_2인세대","2022년07월_3인세대","2022년07월_4인세대","2022년07월_5인세대","2022년07월_6인세대","2022년07월_7인세대","2022년07월_8인세대","2022년07월_9인세대","2022년07월_10인이상세대","2022년08월_전체세대","2022년08월_1인세대","2022년08월_2인세대","2022년08월_3인세대","2022년08월_4인세대","2022년08월_5인세대","2022년08월_6인세대","2022년08월_7인세대","2022년08월_8인세대","2022년08월_9인세대","2022년08월_10인이상세대","2022년09월_전체세대","2022년09월_1인세대","2022년09월_2인세대","2022년09월_3인세대","2022년09월_4인세대","2022년09월_5인세대","2022년09월_6인세대","2022년09월_7인세대","2022년09월_8인세대","2022년09월_9인세대","2022년09월_10인이상세대","2022년10월_전체세대","2022년10월_1인세대","2022년10월_2인세대","2022년10월_3인세대","2022년10월_4인세대","2022년10월_5인세대","2022년10월_6인세대","2022년10월_7인세대","2022년10월_8인세대","2022년10월_9인세대","2022년10월_10인이상세대","2022년11월_전체세대","2022년11월_1인세대","2022년11월_2인세대","2022년11월_3인세대","2022년11월_4인세대","2022년11월_5인세대","2022년11월_6인세대","2022년11월_7인세대","2022년11월_8인세대","2022년11월_9인세대","2022년11월_10인이상세대","2022년12월_전체세대","2022년12월_1인세대","2022년12월_2인세대","2022년12월_3인세대","2022년12월_4인세대","2022년12월_5인세대","2022년12월_6인세대","2022년12월_7인세대","2022년12월_8인세대","2022년12월_9인세대","2022년12월_10인이상세대","2023년01월_전체세대","2023년01월_1인세대","2023년01월_2인세대","2023년01월_3인세대","2023년01월_4인세대","2023년01월_5인세대","2023년01월_6인세대","2023년01월_7인세대","2023년01월_8인세대","2023년01월_9인세대","2023년01월_10인이상세대","2023년02월_전체세대","2023년02월_1인세대","2023년02월_2인세대","2023년02월_3인세대","2023년02월_4인세대","2023년02월_5인세대","2023년02월_6인세대","2023년02월_7인세대","2023년02월_8인세대","2023년02월_9인세대","2023년02월_10인이상세대","2023년03월_전체세대","2023년03월_1인세대","2023년03월_2인세대","2023년03월_3인세대","2023년03월_4인세대","2023년03월_5인세대","2023년03월_6인세대","2023년03월_7인세대","2023년03월_8인세대","2023년03월_9인세대","2023년03월_10인이상세대","2023년04월_전체세대","2023년04월_1인세대","2023년04월_2인세대","2023년04월_3인세대","2023년04월_4인세대","2023년04월_5인세대","2023년04월_6인세대","2023년04월_7인세대","2023년04월_8인세대","2023년04월_9인세대","2023년04월_10인이상세대","2023년05월_전체세대","2023년05월_1인세대","2023년05월_2인세대","2023년05월_3인세대","2023년05월_4인세대","2023년05월_5인세대","2023년05월_6인세대","2023년05월_7인세대","2023년05월_8인세대","2023년05월_9인세대","2023년05월_10인이상세대","2023년06월_전체세대","2023년06월_1인세대","2023년06월_2인세대","2023년06월_3인세대","2023년06월_4인세대","2023년06월_5인세대","2023년06월_6인세대","2023년06월_7인세대","2023년06월_8인세대","2023년06월_9인세대","2023년06월_10인이상세대","2023년07월_전체세대","2023년07월_1인세대","2023년07월_2인세대","2023년07월_3인세대","2023년07월_4인세대","2023년07월_5인세대","2023년07월_6인세대","2023년07월_7인세대","2023년07월_8인세대","2023년07월_9인세대","2023년07월_10인이상세대","2023년08월_전체세대","2023년08월_1인세대","2023년08월_2인세대","2023년08월_3인세대","2023년08월_4인세대","2023년08월_5인세대","2023년08월_6인세대","2023년08월_7인세대","2023년08월_8인세대","2023년08월_9인세대","2023년08월_10인이상세대","2023년09월_전체세대","2023년09월_1인세대","2023년09월_2인세대","2023년09월_3인세대","2023년09월_4인세대","2023년09월_5인세대","2023년09월_6인세대","2023년09월_7인세대","2023년09월_8인세대","2023년09월_9인세대","2023년09월_10인이상세대","2023년10월_전체세대","2023년10월_1인세대","2023년10월_2인세대","2023년10월_3인세대","2023년10월_4인세대","2023년10월_5인세대","2023년10월_6인세대","2023년10월_7인세대","2023년10월_8인세대","2023년10월_9인세대","2023년10월_10인이상세대","2023년11월_전체세대","2023년11월_1인세대","2023년11월_2인세대","2023년11월_3인세대","2023년11월_4인세대","2023년11월_5인세대","2023년11월_6인세대","2023년11월_7인세대","2023년11월_8인세대","2023년11월_9인세대","2023년11월_10인이상세대","2023년12월_전체세대","2023년12월_1인세대","2023년12월_2인세대","2023년12월_3인세대","2023년12월_4인세대","2023년12월_5인세대","2023년12월_6인세대","2023년12월_7인세대","2023년12월_8인세대","2023년12월_9인세대","2023년12월_10인이상세대","2024년01월_전체세대","2024년01월_1인세대","2024년01월_2인세대","2024년01월_3인세대","2024년01월_4인세대","2024년01월_5인세대","2024년01월_6인세대","2024년01월_7인세대","2024년01월_8인세대","2024년01월_9인세대","2024년01월_10인이상세대","2024년02월_전체세대","2024년02월_1인세대","2024년02월_2인세대","2024년02월_3인세대","2024년02월_4인세대","2024년02월_5인세대","2024년02월_6인세대","2024년02월_7인세대","2024년02월_8인세대","2024년02월_9인세대","2024년02월_10인이상세대","2024년03월_전체세대","2024년03월_1인세대","2024년03월_2인세대","2024년03월_3인세대","2024년03월_4인세대","2024년03월_5인세대","2024년03월_6인세대","2024년03월_7인세대","2024년03월_8인세대","2024년03월_9인세대","2024년03월_10인이상세대","2024년04월_전체세대","2024년04월_1인세대","2024년04월_2인세대","2024년04월_3인세대","2024년04월_4인세대","2024년04월_5인세대","2024년04월_6인세대","2024년04월_7인세대","2024년04월_8인세대","2024년04월_9인세대","2024년04월_10인이상세대","2024년05월_전체세대","2024년05월_1인세대","2024년05월_2인세대","2024년05월_3인세대","2024년05월_4인세대","2024년05월_5인세대","2024년05월_6인세대","2024년05월_7인세대","2024년05월_8인세대","2024년05월_9인세대","2024년05월_10인이상세대","2024년06월_전체세대","2024년06월_1인세대","2024년06월_2인세대","2024년06월_3인세대","2024년06월_4인세대","2024년06월_5인세대","2024년06월_6인세대","2024년06월_7인세대","2024년06월_8인세대","2024년06월_9인세대","2024년06월_10인이상세대","2024년07월_전체세대","2024년07월_1인세대","2024년07월_2인세대","2024년07월_3인세대","2024년07월_4인세대","2024년07월_5인세대","2024년07월_6인세대","2024년07월_7인세대","2024년07월_8인세대","2024년07월_9인세대","2024년07월_10인이상세대","2024년08월_전체세대","2024년08월_1인세대","2024년08월_2인세대","2024년08월_3인세대","2024년08월_4인세대","2024년08월_5인세대","2024년08월_6인세대","2024년08월_7인세대","2024년08월_8인세대","2024년08월_9인세대","2024년08월_10인이상세대","2024년09월_전체세대","2024년09월_1인세대","2024년09월_2인세대","2024년09월_3인세대","2024년09월_4인세대","2024년09월_5인세대","2024년09월_6인세대","2024년09월_7인세대","2024년09월_8인세대","2024년09월_9인세대","2024년09월_10인이상세대","2024년10월_전체세대","2024년10월_1인세대","2024년10월_2인세대","2024년10월_3인세대","2024년10월_4인세대","2024년10월_5인세대","2024년10월_6인세대","2024년10월_7인세대","2024년10월_8인세대","2024년10월_9인세대","2024년10월_10인이상세대","2024년11월_전체세대","2024년11월_1인세대","2024년11월_2인세대","2024년11월_3인세대","2024년11월_4인세대","2024년11월_5인세대","2024년11월_6인세대","2024년11월_7인세대","2024년11월_8인세대","2024년11월_9인세대","2024년11월_10인이상세대","2024년12월_전체세대","2024년12월_1인세대","2024년12월_2인세대","2024년12월_3인세대","2024년12월_4인세대","2024년12월_5인세대","2024년12월_6인세대","2024년12월_7인세대","2024년12월_8인세대","2024년12월_9인세대","2024년12월_10인이상세대"
"충청남도 충청남도 아산시 (4420000000)","141,644","58,327","30,117","22,840","22,576","6,222","1,201","256","72","17","16","142,167","58,729","30,271","22,873","22,537","6,205","1,188","248","80","19","17","142,927","59,109","30,552","22,980","22,598","6,164","1,174","241","73","19","17","143,617","59,528","30,825","23,012","22,616","6,141","1,155","235","68","21","16","144,293","59,917","31,022","23,100","22,658","6,105","1,165","222","70","19","15","144,786","60,182","31,201","23,139","22,686","6,103","1,156","219","66","19","15","145,338","60,503","31,360","23,194","22,677","6,129","1,160","220","63","16","16","145,756","60,687","31,536","23,256","22,650","6,138","1,160","229","69","15","16","145,869","60,741","31,672","23,229","22,614","6,139","1,138","230","75","15","16","146,473","61,147","31,768","23,338","22,640","6,129","1,119","231","68","17","16","147,704","61,717","32,062","23,630","22,731","6,133","1,095","234","67","18","17","148,330","62,016","32,343","23,727","22,709","6,125","1,096","220","63","16","15","148,703","62,246","32,466","23,769","22,708","6,106","1,105","214","59","16","14","149,080","62,374","32,651","23,872","22,681","6,104","1,092","213","64","15","14","149,551","62,603","32,810","23,916","22,710","6,120","1,090","211","60","17","14","149,965","62,784","32,968","24,043","22,688","6,074","1,098","215","59","21","15","150,342","62,901","33,153","24,172","22,657","6,061","1,093","212","60","19","14","150,761","63,166","33,273","24,213","22,675","6,041","1,090","214","58","19","12","151,202","63,590","33,309","24,211","22,659","6,032","1,096","217","58","18","12","151,761","63,955","33,442","24,264","22,665","6,046","1,082","219","58","18","12","152,249","64,144","33,646","24,312","22,718","6,032","1,088","218","61","18","12","153,014","64,454","33,864","24,445","22,835","6,018","1,084","221","62","18","13","153,585","64,788","34,070","24,599","22,773","5,961","1,080","224","60","15","15","153,820","65,027","34,177","24,622","22,670","5,939","1,070","226","59","16","14","153,966","65,128","34,218","24,646","22,654","5,929","1,073","228","59","18","13","154,180","65,282","34,319","24,654","22,633","5,909","1,072","226","55","16","14","154,263","65,344","34,381","24,660","22,595","5,915","1,053","229","57","15","14","154,719","65,530","34,546","24,742","22,616","5,903","1,059","237","56","16","14","155,580","65,888","34,812","24,928","22,685","5,883","1,058","237","58","17","14","156,245","66,240","34,979","25,090","22,699","5,873","1,045","234","54","17","14","157,049","66,683","35,211","25,169","22,723","5,896","1,038","239","58","17","15","158,101","67,190","35,465","25,362","22,782","5,919","1,058","237","58","15","15","159,108","67,724","35,685","25,534","22,853","5,931","1,062","232","58","14","15","159,926","68,070","36,017","25,638","22,890","5,938","1,060","228","56","13","16","160,879","68,682","36,248","25,809","22,866","5,912","1,051","224","57","15","15","161,693","69,179","36,507","25,956","22,816","5,870","1,060","223","54","12","16","162,275","69,449","36,769","25,968","22,868","5,866","1,056","221","50","12","16","162,789","69,765","36,981","25,975","22,897","5,835","1,046","213","48","13","16","163,138","69,976","37,072","25,995","22,929","5,840","1,033","213","49","14","17","163,545","70,187","37,138","26,091","22,978","5,836","1,023","213","46","16","17","163,900","70,340","37,266","26,217","22,941","5,823","1,018","215","45","18","17","164,315","70,588","37,377","26,279","22,949","5,817","1,017","209","45","15","19","164,576","70,593","37,585","26,323","22,959","5,800","1,028","209","45","15","19","164,790","70,685","37,696","26,337","22,973","5,775","1,037","203","48","19","17","165,070","70,836","37,765","26,380","22,965","5,797","1,046","196","49","19","17"
"충청남도 아산시 염치읍(4420025000)","3,194","1,413","881","466","299","101","21","10","1","2","0","3,185","1,409","882","466","295","98","23","9","1","2","0","3,177","1,397","893","465","289","98","25","7","1","2","0","3,164","1,390","893","456","292","100","24","6","1","2","0","3,170","1,391","896","458","290","100","26","6","1","2","0","3,177","1,394","902","455","293","100","23","6","1","3","0","3,183","1,400","907","448","296","98","23","6","2","2","1","3,193","1,411","909","451","292","96","23","6","2","2","1","3,196","1,405","921","452","290","92","25","6","2","2","1","3,181","1,400","914","455","288","88","24","7","2","2","1","3,188","1,418","908","452","289","87","24","5","3","1","1","3,180","1,417","906","451","286","85","24","7","3","1","0","3,186","1,424","914","445","282","85","24","8","3","1","0","3,190","1,429","915","445","284","84","22","7","3","1","0","3,187","1,437","908","449","276","84","22","7","3","1","0","3,187","1,441","910","452","266","85","22","6","4","1","0","3,170","1,430","910","447","265","85","22","6","4","1","0","3,160","1,433","900","446","263","86","21","7","3","1","0","3,169","1,445","904","443","260","85","21","7","3","1","0","3,146","1,434","897","445","257","81","21","7","3","1","0","3,141","1,436","894","446","253","81","19","9","3","0","0","3,135","1,426","904","441","252","81","19","9","2","1","0","3,137","1,426","909","439","249","82","20","9","2","1","0","3,145","1,432","907","446","247","82","18","10","2","1","0","3,144","1,430","914","441","246","80","20","10","2","1","0","3,155","1,440","919","439","244","82","20","8","2","1","0","3,155","1,433","923","442","246","81","20","7","2","1","0","3,141","1,426","921","438","243","84","19","7","2","1","0","3,126","1,418","926","430","240","84","19","7","1","1","0","3,112","1,411","922","435","234","81","19","7","2","1","0","3,100","1,400","931","431","229","79","19","8","2","1","0","3,108","1,404","934","429","230","78","21","9","2","1","0","3,104","1,411","931","427","225","78","21","8","2","1","0","3,101","1,405","940","430","214","84","17","9","1","1","0","3,085","1,398","932","437","207","82","18","9","1","1","0","3,076","1,409","921","432","206","80","17","9","1","1","0","3,073","1,410","924","426","206","79","17","9","1","1","0","3,068","1,413","919","425","207","77","17","8","1","1","0","3,062","1,416","921","416","202","78","18","8","2","1","0","3,065","1,427","925","408","199","76","20","8","1","1","0","3,065","1,437","918","410","194","78","18","8","1","1","0","3,048","1,427","917","408","192","77","17","8","1","1","0","3,049","1,431","920","406","188","77","18","7","1","1","0","3,043","1,428","923","399","188","77","18","7","2","1","0","3,048","1,428","932","395","193","72","18","6","3","1","0"
"충청남도 아산시 배방읍(4420025300)","32,607","12,631","6,109","5,581","6,231","1,675","303","58","14","3","2","32,954","12,860","6,191","5,624","6,230","1,672","298","56","17","4","2","33,944","13,268","6,432","5,837","6,370","1,669","294","56","12","4","2","34,318","13,476","6,570","5,851","6,406","1,663","285","51","10","5","1","34,627","13,691","6,647","5,872","6,408","1,655","294","45","10","4","1","34,776","13,749","6,710","5,902","6,419","1,651","284","48","9","3","1","34,974","13,856","6,760","5,913","6,423","1,668","291","50","9","3","1","35,109","13,913","6,777","5,975","6,419","1,669","286","54","13","2","1","35,128","13,920","6,811","5,963","6,418","1,665","283","52","12","3","1","35,261","14,035","6,833","5,967","6,423","1,669","266","53","10","4","1","35,650","14,304","6,932","6,042","6,370","1,679","260","50","9","3","1","35,910","14,473","7,034","6,038","6,366","1,676","266","44","9","3","1","36,059","14,557","7,075","6,054","6,373","1,673","271","43","10","2","1","36,126","14,556","7,137","6,087","6,346","1,672","268","45","12","2","1","36,292","14,695","7,187","6,103","6,325","1,658","267","43","11","2","1","36,505","14,770","7,305","6,143","6,303","1,656","271","43","11","2","1","36,786","14,802","7,466","6,241","6,298","1,651","268","45","12","2","1","37,166","15,116","7,490","6,277","6,308","1,644","270","46","11","3","1","37,502","15,407","7,512","6,305","6,309","1,635","274","46","10","3","1","38,010","15,775","7,606","6,342","6,312","1,643","270","47","11","3","1","38,212","15,967","7,642","6,358","6,291","1,627","264","47","11","4","1","38,314","16,090","7,669","6,329","6,289","1,615","260","47","10","4","1","38,430","16,235","7,705","6,353","6,229","1,590","256","48","9","3","2","38,483","16,293","7,746","6,330","6,209","1,592","254","45","8","4","2","38,557","16,327","7,782","6,343","6,202","1,583","260","45","9","5","1","38,647","16,396","7,817","6,340","6,198","1,580","255","45","10","4","2","38,685","16,433","7,832","6,339","6,184","1,585","251","46","10","3","2","38,565","16,403","7,806","6,321","6,149","1,570","253","47","11","3","2","38,341","16,410","7,775","6,278","6,009","1,555","252","46","11","3","2","38,298","16,451","7,765","6,233","5,984","1,558","246","45","10","4","2","38,394","16,521","7,785","6,223","5,990","1,571","240","48","11","3","2","38,846","16,742","7,858","6,318","6,032","1,587","244","48","12","3","2","39,578","17,210","7,959","6,407","6,084","1,601","250","51","12","2","2","40,003","17,382","8,122","6,483","6,103","1,599","247","51","12","2","2","40,224","17,535","8,171","6,535","6,097","1,576","243","51","12","3","1","40,393","17,645","8,236","6,566","6,078","1,554","251","49","11","2","1","40,416","17,633","8,274","6,564","6,076","1,555","249","51","11","2","1","40,497","17,670","8,339","6,536","6,100","1,543","244","51","11","2","1","40,569","17,753","8,338","6,515","6,113","1,546","237","53","11","2","1","40,780","17,911","8,334","6,553","6,134","1,541","238","54","11","3","1","40,961","17,995","8,368","6,593","6,154","1,541","243","50","11","5","1","41,321","18,176","8,438","6,679","6,174","1,546","240","50","14","2","2","41,547","18,265","8,534","6,704","6,172","1,556","247","50","14","2","3","41,660","18,313","8,582","6,719","6,176","1,546","254","52","14","2","2","41,817","18,438","8,590","6,754","6,154","1,558","257","49","13","2","2"
"충청남도 아산시 송악면(4420031000)","1,942","758","589","250","217","93","24","9","0","2","0","1,940","749","598","255","206","95","26","9","1","1","0","1,944","758","599","255","204","91","25","10","1","1","0","1,948","764","594","258","207","89","24","10","1","1","0","1,946","761","598","262","201","87","26","9","1","1","0","1,944","769","596","256","198","85","31","8","0","1","0","1,952","767","601","265","195","85","30","8","0","1","0","1,945","756","604","269","189","88","31","7","0","1","0","1,936","742","612","268","191","87","29","6","0","1","0","1,933","740","617","264","193","82","28","6","1","2","0","1,943","752","618","270","189","81","24","6","1","2","0","1,953","755","623","267","197","83","22","5","1","0","0","1,958","757","623","270","197","83","21","6","1","0","0","1,966","757","629","267","203","82","23","4","1","0","0","1,971","759","630","273","202","81","20","5","1","0","0","1,968","764","625","269","206","77","21","5","1","0","0","1,958","756","624","271","205","73","23","5","1","0","0","1,967","765","630","268","201","74","23","5","1","0","0","1,967","762","631","271","198","74","25","5","1","0","0","1,960","761","628","268","199","75","22","5","2","0","0","1,951","754","629","272","195","75","18","5","3","0","0","1,946","755","625","265","197","78","17","5","3","0","1","1,945","752","626","261","198","81","18","6","2","0","1","1,944","757","624","264","193","79","17","7","2","0","1","1,946","763","617","267","192","81","16","7","2","0","1","1,942","764","623","262","186","80","17","7","2","0","1","1,941","758","633","260","184","80","17","7","1","0","1","1,946","762","640","257","184","77","17","7","1","0","1","1,956","779","633","260","183","75","17","7","1","0","1","1,957","786","632","257","181","77","15","7","1","0","1","1,961","793","632","257","182","74","14","7","1","0","1","1,960","795","630","254","179","79","15","6","1","0","1","1,961","793","634","250","179","81","16","6","1","0","1","1,956","798","633","244","178","78","18","5","1","0","1","1,952","799","632","238","180","78","17","5","2","0","1","1,954","803","629","241","182","75","16","5","2","0","1","1,950","805","623","245","177","77","16","5","1","0","1","1,955","811","626","242","175","77","17","5","1","0","1","1,957","814","624","241","176","77","18","5","1","0","1","1,958","825","620","246","169","74","18","5","1","0","0","1,965","831","621","250","167","72","18","5","1","0","0","1,963","829","624","251","163","72","18","5","1","0","0","1,960","824","623","251","166","72","17","5","2","0","0","1,965","826","622","251","171","72","18","4","1","0","0","1,957","819","622","253","171","69","18","4","1","0","0"
"충청남도 아산시 탕정면(4420033000)","9,697","4,589","1,148","1,318","2,048","495","76","19","2","1","1","9,776","4,618","1,169","1,330","2,064","496","78","17","2","1","1","9,787","4,608","1,197","1,323","2,068","495","75","17","2","1","1","9,967","4,660","1,234","1,367","2,113","498","74","17","1","2","1","10,308","4,737","1,294","1,485","2,188","512","71","17","1","2","1","10,506","4,792","1,318","1,532","2,243","526","73","17","2","2","1","10,634","4,839","1,347","1,532","2,283","534","77","17","2","2","1","10,731","4,870","1,383","1,534","2,299","542","82","16","2","2","1","10,769","4,869","1,392","1,559","2,302","544","79","18","3","2","1","11,125","4,941","1,432","1,635","2,449","558","85","18","3","3","1","11,866","4,993","1,543","1,895","2,707","609","92","19","3","4","1","12,095","5,042","1,596","1,970","2,758","616","87","19","2","4","1","12,146","5,030","1,627","1,980","2,781","617","86","18","2","5","0","12,324","5,043","1,666","2,039","2,838","628","86","17","3","4","0","12,671","5,109","1,725","2,116","2,937","673","87","17","3","4","0","12,826","5,123","1,757","2,167","2,990","670","91","20","3","4","1","12,968","5,172","1,789","2,199","3,013","676","93","20","3","3","0","13,021","5,174","1,793","2,230","3,022","682","94","20","4","2","0","13,105","5,225","1,795","2,240","3,047","673","98","21","4","2","0","13,189","5,265","1,798","2,258","3,070","671","98","22","5","2","0","13,521","5,289","1,858","2,339","3,189","708","108","23","5","2","0","14,229","5,387","2,073","2,541","3,338","734","120","26","7","3","0","14,643","5,450","2,199","2,649","3,442","745","122","27","8","1","0","14,789","5,509","2,231","2,701","3,434","754","124","27","8","1","0","14,865","5,520","2,260","2,716","3,448","758","127","27","8","1","0","14,927","5,523","2,264","2,746","3,474","763","123","26","7","1","0","14,951","5,512","2,287","2,757","3,473","763","126","26","6","1","0","15,625","5,687","2,445","2,937","3,607","790","124","26","8","1","0","16,912","5,946","2,678","3,313","3,966","837","133","28","10","1","0","17,422","6,076","2,786","3,479","4,060","846","137","28","9","1","0","17,655","6,144","2,840","3,517","4,116","862","138","28","9","1","0","17,817","6,187","2,880","3,548","4,145","873","145","29","9","1","0","17,894","6,152","2,907","3,593","4,173","889","144","26","9","1","0","17,893","6,118","2,899","3,606","4,200","888","146","27","8","1","0","17,998","6,172","2,924","3,621","4,206","898","145","24","6","2","0","18,086","6,214","2,942","3,643","4,204","904","147","24","6","2","0","18,159","6,239","2,954","3,666","4,226","897","147","23","5","2","0","18,218","6,262","2,969","3,681","4,237","892","147","23","5","2","0","18,250","6,261","2,965","3,697","4,265","885","145","24","5","3","0","18,246","6,208","2,971","3,714","4,279","899","144","24","4","3","0","18,252","6,182","2,970","3,733","4,297","896","144","23","4","3","0","18,247","6,179","2,963","3,728","4,313","895","142","20","4","3","0","18,213","6,128","2,970","3,725","4,325","892","146","21","4","2","0","18,225","6,136","2,963","3,712","4,347","894","145","21","3","4","0","18,256","6,146","2,951","3,708","4,389","887","147","22","2","4","0"
"충청남도 아산시 음봉면(4420035000)","9,230","4,041","1,867","1,413","1,409","413","70","10","6","1","0","9,244","4,060","1,885","1,404","1,399","408","68","12","7","1","0","9,251","4,083","1,868","1,402","1,402","409","67","13","6","1","0","9,282","4,119","1,866","1,413","1,398","399","68","12","6","1","0","9,307","4,131","1,903","1,390","1,395","400","68","13","6","1","0","9,324","4,128","1,930","1,391","1,388","399","69","12","5","2","0","9,366","4,156","1,945","1,389","1,391","399","68","12","5","1","0","9,397","4,186","1,942","1,397","1,382","399","71","13","6","1","0","9,415","4,199","1,941","1,388","1,395","398","74","12","7","1","0","9,439","4,225","1,944","1,403","1,377","394","76","13","6","1","0","9,451","4,266","1,937","1,401","1,361","393","73","13","6","1","0","9,451","4,270","1,935","1,391","1,365","397","74","12","6","1","0","9,472","4,300","1,942","1,385","1,351","401","77","10","5","1","0","9,483","4,295","1,962","1,382","1,358","395","75","10","5","1","0","9,474","4,295","1,977","1,358","1,358","393","77","10","4","2","0","9,472","4,288","1,977","1,362","1,365","389","74","11","4","2","0","9,453","4,268","1,979","1,373","1,362","384","69","12","5","1","0","9,457","4,260","1,981","1,381","1,364","385","68","13","4","1","0","9,436","4,252","1,981","1,374","1,355","389","67","13","4","1","0","9,410","4,228","1,986","1,363","1,356","394","67","11","4","1","0","9,430","4,249","2,001","1,344","1,363","389","67","12","4","1","0","9,457","4,286","2,002","1,336","1,363","386","67","11","5","1","0","9,463","4,299","1,999","1,343","1,358","382","66","11","4","1","0","9,477","4,317","2,013","1,336","1,352","375","68","11","4","1","0","9,494","4,339","2,013","1,329","1,350","380","66","12","4","1","0","9,499","4,331","2,031","1,319","1,358","376","67","12","4","1","0","9,504","4,354","2,020","1,321","1,349","379","62","13","5","1","0","9,486","4,340","2,024","1,309","1,352","378","65","12","5","1","0","9,431","4,322","2,029","1,316","1,315","367","65","12","4","1","0","9,424","4,329","2,029","1,315","1,306","362","65","13","4","1","0","9,620","4,446","2,073","1,350","1,302","366","65","13","4","1","0","9,753","4,500","2,102","1,398","1,311","359","63","15","4","1","0","9,861","4,547","2,136","1,427","1,309","357","65","15","4","1","0","10,196","4,682","2,251","1,479","1,330","372","62","15","4","1","0","10,533","4,839","2,329","1,551","1,357","374","62","15","4","2","0","10,694","4,918","2,380","1,577","1,360","370","70","13","5","0","1","10,799","4,976","2,404","1,593","1,369","370","69","12","5","0","1","10,902","5,029","2,432","1,608","1,377","369","69","13","4","0","1","11,000","5,079","2,454","1,620","1,395","369","66","12","4","0","1","11,026","5,048","2,491","1,641","1,399","369","61","13","3","0","1","11,031","5,020","2,517","1,652","1,399","363","62","14","3","0","1","11,032","5,000","2,544","1,641","1,402","364","63","14","2","0","2","11,025","4,979","2,550","1,652","1,404","360","62","14","2","0","2","11,044","4,980","2,561","1,662","1,402","358","64","13","2","0","2","11,071","4,971","2,583","1,662","1,410","367","63","11","2","0","2"
