통계연월,통계시도명,통계시군구명,연령,수급자수,연월,연도
201401,충청남도,아산시,0,12,2014-01-01,2014
201401,충청남도,아산시,1,14,2014-01-01,2014
201401,충청남도,아산시,2,24,2014-01-01,2014
201401,충청남도,아산시,3,35,2014-01-01,2014
201401,충청남도,아산시,4,42,2014-01-01,2014
201401,충청남도,아산시,5,36,2014-01-01,2014
201401,충청남도,아산시,6,58,2014-01-01,2014
201401,충청남도,아산시,7,44,2014-01-01,2014
201401,충청남도,아산시,8,51,2014-01-01,2014
201401,충청남도,아산시,9,57,2014-01-01,2014
201401,충청남도,아산시,10,73,2014-01-01,2014
201401,충청남도,아산시,11,69,2014-01-01,2014
201401,충청남도,아산시,12,92,2014-01-01,2014
201401,충청남도,아산시,13,106,2014-01-01,2014
201401,충청남도,아산시,14,114,2014-01-01,2014
201401,충청남도,아산시,15,124,2014-01-01,2014
201401,충청남도,아산시,16,116,2014-01-01,2014
201401,충청남도,아산시,17,144,2014-01-01,2014
201401,충청남도,아산시,18,128,2014-01-01,2014
201401,충청남도,아산시,19,114,2014-01-01,2014
201401,충청남도,아산시,20,70,2014-01-01,2014
201401,충청남도,아산시,21,49,2014-01-01,2014
201401,충청남도,아산시,22,63,2014-01-01,2014
201401,충청남도,아산시,23,22,2014-01-01,2014
201401,충청남도,아산시,24,29,2014-01-01,2014
201401,충청남도,아산시,25,17,2014-01-01,2014
201401,충청남도,아산시,26,16,2014-01-01,2014
201401,충청남도,아산시,27,15,2014-01-01,2014
201401,충청남도,아산시,28,11,2014-01-01,2014
201401,충청남도,아산시,29,13,2014-01-01,2014
201401,충청남도,아산시,30,18,2014-01-01,2014
201401,충청남도,아산시,31,30,2014-01-01,2014
201401,충청남도,아산시,32,18,2014-01-01,2014
201401,충청남도,아산시,33,26,2014-01-01,2014
201401,충청남도,아산시,34,26,2014-01-01,2014
201401,충청남도,아산시,35,32,2014-01-01,2014
201401,충청남도,아산시,36,36,2014-01-01,2014
201401,충청남도,아산시,37,46,2014-01-01,2014
201401,충청남도,아산시,38,48,2014-01-01,2014
201401,충청남도,아산시,39,55,2014-01-01,2014
201401,충청남도,아산시,40,85,2014-01-01,2014
201401,충청남도,아산시,41,70,2014-01-01,2014
201401,충청남도,아산시,42,90,2014-01-01,2014
201401,충청남도,아산시,43,77,2014-01-01,2014
201401,충청남도,아산시,44,107,2014-01-01,2014
201401,충청남도,아산시,45,99,2014-01-01,2014
201401,충청남도,아산시,46,95,2014-01-01,2014
201401,충청남도,아산시,47,80,2014-01-01,2014
201401,충청남도,아산시,48,77,2014-01-01,2014
201401,충청남도,아산시,49,87,2014-01-01,2014
201401,충청남도,아산시,50,75,2014-01-01,2014
201401,충청남도,아산시,51,87,2014-01-01,2014
201401,충청남도,아산시,52,100,2014-01-01,2014
201401,충청남도,아산시,53,111,2014-01-01,2014
201401,충청남도,아산시,54,105,2014-01-01,2014
201401,충청남도,아산시,55,84,2014-01-01,2014
201401,충청남도,아산시,56,85,2014-01-01,2014
201401,충청남도,아산시,57,71,2014-01-01,2014
201401,충청남도,아산시,58,86,2014-01-01,2014
201401,충청남도,아산시,59,73,2014-01-01,2014
201401,충청남도,아산시,60,65,2014-01-01,2014
201401,충청남도,아산시,61,73,2014-01-01,2014
201401,충청남도,아산시,62,52,2014-01-01,2014
201401,충청남도,아산시,63,58,2014-01-01,2014
201401,충청남도,아산시,64,52,2014-01-01,2014
201401,충청남도,아산시,65,65,2014-01-01,2014
201401,충청남도,아산시,66,91,2014-01-01,2014
201401,충청남도,아산시,67,85,2014-01-01,2014
201401,충청남도,아산시,68,71,2014-01-01,2014
201401,충청남도,아산시,69,88,2014-01-01,2014
201401,충청남도,아산시,70,115,2014-01-01,2014
201401,충청남도,아산시,71,109,2014-01-01,2014
201401,충청남도,아산시,72,100,2014-01-01,2014
201401,충청남도,아산시,73,88,2014-01-01,2014
201401,충청남도,아산시,74,91,2014-01-01,2014
201401,충청남도,아산시,75,107,2014-01-01,2014
201401,충청남도,아산시,76,95,2014-01-01,2014
201401,충청남도,아산시,77,97,2014-01-01,2014
201401,충청남도,아산시,78,85,2014-01-01,2014
201401,충청남도,아산시,79,54,2014-01-01,2014
201401,충청남도,아산시,80,68,2014-01-01,2014
201401,충청남도,아산시,81,61,2014-01-01,2014
201401,충청남도,아산시,82,56,2014-01-01,2014
201401,충청남도,아산시,83,34,2014-01-01,2014
201401,충청남도,아산시,84,52,2014-01-01,2014
201401,충청남도,아산시,85,37,2014-01-01,2014
201401,충청남도,아산시,86,37,2014-01-01,2014
201401,충청남도,아산시,87,20,2014-01-01,2014
201401,충청남도,아산시,88,20,2014-01-01,2014
201401,충청남도,아산시,89,16,2014-01-01,2014
201401,충청남도,아산시,90,19,2014-01-01,2014
201401,충청남도,아산시,91,15,2014-01-01,2014
201401,충청남도,아산시,92,5,2014-01-01,2014
201401,충청남도,아산시,93,12,2014-01-01,2014
201401,충청남도,아산시,94,7,2014-01-01,2014
201401,충청남도,아산시,95,7,2014-01-01,2014
201401,충청남도,아산시,96,5,2014-01-01,2014
201401,충청남도,아산시,97,2,2014-01-01,2014
201401,충청남도,아산시,98,1,2014-01-01,2014
201401,충청남도,아산시,99,1,2014-01-01,2014
201401,충청남도,아산시,101,1,2014-01-01,2014
201402,충청남도,아산시,0,14,2014-02-01,2014
201402,충청남도,아산시,1,15,2014-02-01,2014
201402,충청남도,아산시,2,26,2014-02-01,2014
201402,충청남도,아산시,3,35,2014-02-01,2014
201402,충청남도,아산시,4,39,2014-02-01,2014
201402,충청남도,아산시,5,39,2014-02-01,2014
201402,충청남도,아산시,6,60,2014-02-01,2014
201402,충청남도,아산시,7,41,2014-02-01,2014
201402,충청남도,아산시,8,53,2014-02-01,2014
201402,충청남도,아산시,9,56,2014-02-01,2014
201402,충청남도,아산시,10,75,2014-02-01,2014
201402,충청남도,아산시,11,68,2014-02-01,2014
201402,충청남도,아산시,12,83,2014-02-01,2014
201402,충청남도,아산시,13,116,2014-02-01,2014
201402,충청남도,아산시,14,108,2014-02-01,2014
201402,충청남도,아산시,15,128,2014-02-01,2014
201402,충청남도,아산시,16,118,2014-02-01,2014
201402,충청남도,아산시,17,141,2014-02-01,2014
201402,충청남도,아산시,18,135,2014-02-01,2014
201402,충청남도,아산시,19,108,2014-02-01,2014
201402,충청남도,아산시,20,76,2014-02-01,2014
201402,충청남도,아산시,21,49,2014-02-01,2014
201402,충청남도,아산시,22,61,2014-02-01,2014
201402,충청남도,아산시,23,26,2014-02-01,2014
201402,충청남도,아산시,24,28,2014-02-01,2014
201402,충청남도,아산시,25,16,2014-02-01,2014
201402,충청남도,아산시,26,17,2014-02-01,2014
201402,충청남도,아산시,27,16,2014-02-01,2014
201402,충청남도,아산시,28,11,2014-02-01,2014
201402,충청남도,아산시,29,14,2014-02-01,2014
201402,충청남도,아산시,30,15,2014-02-01,2014
201402,충청남도,아산시,31,27,2014-02-01,2014
201402,충청남도,아산시,32,21,2014-02-01,2014
201402,충청남도,아산시,33,25,2014-02-01,2014
201402,충청남도,아산시,34,30,2014-02-01,2014
201402,충청남도,아산시,35,30,2014-02-01,2014
201402,충청남도,아산시,36,38,2014-02-01,2014
201402,충청남도,아산시,37,45,2014-02-01,2014
201402,충청남도,아산시,38,49,2014-02-01,2014
201402,충청남도,아산시,39,49,2014-02-01,2014
201402,충청남도,아산시,40,90,2014-02-01,2014
201402,충청남도,아산시,41,69,2014-02-01,2014
201402,충청남도,아산시,42,87,2014-02-01,2014
201402,충청남도,아산시,43,80,2014-02-01,2014
201402,충청남도,아산시,44,102,2014-02-01,2014
201402,충청남도,아산시,45,101,2014-02-01,2014
201402,충청남도,아산시,46,92,2014-02-01,2014
201402,충청남도,아산시,47,84,2014-02-01,2014
201402,충청남도,아산시,48,76,2014-02-01,2014
201402,충청남도,아산시,49,95,2014-02-01,2014
201402,충청남도,아산시,50,73,2014-02-01,2014
201402,충청남도,아산시,51,84,2014-02-01,2014
201402,충청남도,아산시,52,104,2014-02-01,2014
201402,충청남도,아산시,53,108,2014-02-01,2014
201402,충청남도,아산시,54,109,2014-02-01,2014
201402,충청남도,아산시,55,83,2014-02-01,2014
201402,충청남도,아산시,56,89,2014-02-01,2014
201402,충청남도,아산시,57,72,2014-02-01,2014
201402,충청남도,아산시,58,85,2014-02-01,2014
201402,충청남도,아산시,59,77,2014-02-01,2014
201402,충청남도,아산시,60,65,2014-02-01,2014
201402,충청남도,아산시,61,71,2014-02-01,2014
201402,충청남도,아산시,62,53,2014-02-01,2014
201402,충청남도,아산시,63,57,2014-02-01,2014
201402,충청남도,아산시,64,55,2014-02-01,2014
201402,충청남도,아산시,65,60,2014-02-01,2014
201402,충청남도,아산시,66,94,2014-02-01,2014
201402,충청남도,아산시,67,90,2014-02-01,2014
201402,충청남도,아산시,68,70,2014-02-01,2014
201402,충청남도,아산시,69,84,2014-02-01,2014
201402,충청남도,아산시,70,110,2014-02-01,2014
201402,충청남도,아산시,71,110,2014-02-01,2014
201402,충청남도,아산시,72,110,2014-02-01,2014
201402,충청남도,아산시,73,84,2014-02-01,2014
201402,충청남도,아산시,74,88,2014-02-01,2014
201402,충청남도,아산시,75,107,2014-02-01,2014
201402,충청남도,아산시,76,100,2014-02-01,2014
201402,충청남도,아산시,77,92,2014-02-01,2014
201402,충청남도,아산시,78,89,2014-02-01,2014
201402,충청남도,아산시,79,55,2014-02-01,2014
201402,충청남도,아산시,80,67,2014-02-01,2014
201402,충청남도,아산시,81,64,2014-02-01,2014
201402,충청남도,아산시,82,56,2014-02-01,2014
201402,충청남도,아산시,83,34,2014-02-01,2014
201402,충청남도,아산시,84,51,2014-02-01,2014
201402,충청남도,아산시,85,39,2014-02-01,2014
201402,충청남도,아산시,86,34,2014-02-01,2014
201402,충청남도,아산시,87,21,2014-02-01,2014
201402,충청남도,아산시,88,22,2014-02-01,2014
201402,충청남도,아산시,89,17,2014-02-01,2014
201402,충청남도,아산시,90,16,2014-02-01,2014
201402,충청남도,아산시,91,16,2014-02-01,2014
201402,충청남도,아산시,92,6,2014-02-01,2014
201402,충청남도,아산시,93,11,2014-02-01,2014
201402,충청남도,아산시,94,5,2014-02-01,2014
201402,충청남도,아산시,95,6,2014-02-01,2014
201402,충청남도,아산시,96,3,2014-02-01,2014
201402,충청남도,아산시,97,3,2014-02-01,2014
201402,충청남도,아산시,98,2,2014-02-01,2014
201402,충청남도,아산시,99,1,2014-02-01,2014
201402,충청남도,아산시,101,1,2014-02-01,2014
201403,충청남도,아산시,0,13,2014-03-01,2014
201403,충청남도,아산시,1,16,2014-03-01,2014
201403,충청남도,아산시,2,26,2014-03-01,2014
201403,충청남도,아산시,3,35,2014-03-01,2014
201403,충청남도,아산시,4,40,2014-03-01,2014
201403,충청남도,아산시,5,41,2014-03-01,2014
201403,충청남도,아산시,6,57,2014-03-01,2014
201403,충청남도,아산시,7,43,2014-03-01,2014
201403,충청남도,아산시,8,52,2014-03-01,2014
201403,충청남도,아산시,9,56,2014-03-01,2014
201403,충청남도,아산시,10,75,2014-03-01,2014
201403,충청남도,아산시,11,65,2014-03-01,2014
201403,충청남도,아산시,12,85,2014-03-01,2014
201403,충청남도,아산시,13,104,2014-03-01,2014
201403,충청남도,아산시,14,110,2014-03-01,2014
201403,충청남도,아산시,15,129,2014-03-01,2014
201403,충청남도,아산시,16,118,2014-03-01,2014
201403,충청남도,아산시,17,139,2014-03-01,2014
201403,충청남도,아산시,18,129,2014-03-01,2014
201403,충청남도,아산시,19,106,2014-03-01,2014
201403,충청남도,아산시,20,75,2014-03-01,2014
201403,충청남도,아산시,21,52,2014-03-01,2014
201403,충청남도,아산시,22,61,2014-03-01,2014
201403,충청남도,아산시,23,30,2014-03-01,2014
201403,충청남도,아산시,24,26,2014-03-01,2014
201403,충청남도,아산시,25,18,2014-03-01,2014
201403,충청남도,아산시,26,17,2014-03-01,2014
201403,충청남도,아산시,27,18,2014-03-01,2014
201403,충청남도,아산시,28,13,2014-03-01,2014
201403,충청남도,아산시,29,12,2014-03-01,2014
201403,충청남도,아산시,30,19,2014-03-01,2014
201403,충청남도,아산시,31,26,2014-03-01,2014
201403,충청남도,아산시,32,19,2014-03-01,2014
201403,충청남도,아산시,33,24,2014-03-01,2014
201403,충청남도,아산시,34,35,2014-03-01,2014
201403,충청남도,아산시,35,32,2014-03-01,2014
201403,충청남도,아산시,36,38,2014-03-01,2014
201403,충청남도,아산시,37,45,2014-03-01,2014
201403,충청남도,아산시,38,50,2014-03-01,2014
201403,충청남도,아산시,39,46,2014-03-01,2014
201403,충청남도,아산시,40,94,2014-03-01,2014
201403,충청남도,아산시,41,68,2014-03-01,2014
201403,충청남도,아산시,42,78,2014-03-01,2014
201403,충청남도,아산시,43,84,2014-03-01,2014
201403,충청남도,아산시,44,100,2014-03-01,2014
201403,충청남도,아산시,45,104,2014-03-01,2014
201403,충청남도,아산시,46,87,2014-03-01,2014
201403,충청남도,아산시,47,86,2014-03-01,2014
201403,충청남도,아산시,48,75,2014-03-01,2014
201403,충청남도,아산시,49,93,2014-03-01,2014
201403,충청남도,아산시,50,74,2014-03-01,2014
201403,충청남도,아산시,51,85,2014-03-01,2014
201403,충청남도,아산시,52,97,2014-03-01,2014
201403,충청남도,아산시,53,109,2014-03-01,2014
201403,충청남도,아산시,54,111,2014-03-01,2014
201403,충청남도,아산시,55,86,2014-03-01,2014
201403,충청남도,아산시,56,90,2014-03-01,2014
201403,충청남도,아산시,57,70,2014-03-01,2014
201403,충청남도,아산시,58,85,2014-03-01,2014
201403,충청남도,아산시,59,81,2014-03-01,2014
201403,충청남도,아산시,60,70,2014-03-01,2014
201403,충청남도,아산시,61,68,2014-03-01,2014
201403,충청남도,아산시,62,57,2014-03-01,2014
201403,충청남도,아산시,63,53,2014-03-01,2014
201403,충청남도,아산시,64,61,2014-03-01,2014
201403,충청남도,아산시,65,61,2014-03-01,2014
201403,충청남도,아산시,66,89,2014-03-01,2014
201403,충청남도,아산시,67,87,2014-03-01,2014
201403,충청남도,아산시,68,74,2014-03-01,2014
201403,충청남도,아산시,69,87,2014-03-01,2014
201403,충청남도,아산시,70,103,2014-03-01,2014
201403,충청남도,아산시,71,114,2014-03-01,2014
201403,충청남도,아산시,72,114,2014-03-01,2014
201403,충청남도,아산시,73,83,2014-03-01,2014
201403,충청남도,아산시,74,85,2014-03-01,2014
201403,충청남도,아산시,75,113,2014-03-01,2014
201403,충청남도,아산시,76,92,2014-03-01,2014
201403,충청남도,아산시,77,94,2014-03-01,2014
201403,충청남도,아산시,78,92,2014-03-01,2014
201403,충청남도,아산시,79,58,2014-03-01,2014
201403,충청남도,아산시,80,66,2014-03-01,2014
201403,충청남도,아산시,81,65,2014-03-01,2014
201403,충청남도,아산시,82,53,2014-03-01,2014
201403,충청남도,아산시,83,39,2014-03-01,2014
201403,충청남도,아산시,84,46,2014-03-01,2014
201403,충청남도,아산시,85,40,2014-03-01,2014
201403,충청남도,아산시,86,35,2014-03-01,2014
201403,충청남도,아산시,87,26,2014-03-01,2014
201403,충청남도,아산시,88,24,2014-03-01,2014
201403,충청남도,아산시,89,16,2014-03-01,2014
201403,충청남도,아산시,90,16,2014-03-01,2014
201403,충청남도,아산시,91,15,2014-03-01,2014
201403,충청남도,아산시,92,7,2014-03-01,2014
201403,충청남도,아산시,93,10,2014-03-01,2014
201403,충청남도,아산시,94,6,2014-03-01,2014
201403,충청남도,아산시,95,5,2014-03-01,2014
201403,충청남도,아산시,96,4,2014-03-01,2014
201403,충청남도,아산시,97,2,2014-03-01,2014
201403,충청남도,아산시,98,3,2014-03-01,2014
201403,충청남도,아산시,100,1,2014-03-01,2014
201403,충청남도,아산시,101,1,2014-03-01,2014
201404,충청남도,아산시,0,16,2014-04-01,2014
201404,충청남도,아산시,1,20,2014-04-01,2014
201404,충청남도,아산시,2,26,2014-04-01,2014
201404,충청남도,아산시,3,35,2014-04-01,2014
201404,충청남도,아산시,4,38,2014-04-01,2014
201404,충청남도,아산시,5,43,2014-04-01,2014
201404,충청남도,아산시,6,56,2014-04-01,2014
201404,충청남도,아산시,7,46,2014-04-01,2014
201404,충청남도,아산시,8,53,2014-04-01,2014
201404,충청남도,아산시,9,55,2014-04-01,2014
201404,충청남도,아산시,10,77,2014-04-01,2014
201404,충청남도,아산시,11,69,2014-04-01,2014
201404,충청남도,아산시,12,73,2014-04-01,2014
201404,충청남도,아산시,13,113,2014-04-01,2014
201404,충청남도,아산시,14,109,2014-04-01,2014
201404,충청남도,아산시,15,132,2014-04-01,2014
201404,충청남도,아산시,16,122,2014-04-01,2014
201404,충청남도,아산시,17,142,2014-04-01,2014
201404,충청남도,아산시,18,121,2014-04-01,2014
201404,충청남도,아산시,19,101,2014-04-01,2014
201404,충청남도,아산시,20,81,2014-04-01,2014
201404,충청남도,아산시,21,53,2014-04-01,2014
201404,충청남도,아산시,22,62,2014-04-01,2014
201404,충청남도,아산시,23,36,2014-04-01,2014
201404,충청남도,아산시,24,25,2014-04-01,2014
201404,충청남도,아산시,25,18,2014-04-01,2014
201404,충청남도,아산시,26,16,2014-04-01,2014
201404,충청남도,아산시,27,15,2014-04-01,2014
201404,충청남도,아산시,28,14,2014-04-01,2014
201404,충청남도,아산시,29,11,2014-04-01,2014
201404,충청남도,아산시,30,22,2014-04-01,2014
201404,충청남도,아산시,31,23,2014-04-01,2014
201404,충청남도,아산시,32,21,2014-04-01,2014
201404,충청남도,아산시,33,27,2014-04-01,2014
201404,충청남도,아산시,34,36,2014-04-01,2014
201404,충청남도,아산시,35,32,2014-04-01,2014
201404,충청남도,아산시,36,40,2014-04-01,2014
201404,충청남도,아산시,37,43,2014-04-01,2014
201404,충청남도,아산시,38,51,2014-04-01,2014
201404,충청남도,아산시,39,48,2014-04-01,2014
201404,충청남도,아산시,40,91,2014-04-01,2014
201404,충청남도,아산시,41,70,2014-04-01,2014
201404,충청남도,아산시,42,80,2014-04-01,2014
201404,충청남도,아산시,43,85,2014-04-01,2014
201404,충청남도,아산시,44,99,2014-04-01,2014
201404,충청남도,아산시,45,103,2014-04-01,2014
201404,충청남도,아산시,46,91,2014-04-01,2014
201404,충청남도,아산시,47,80,2014-04-01,2014
201404,충청남도,아산시,48,81,2014-04-01,2014
201404,충청남도,아산시,49,86,2014-04-01,2014
201404,충청남도,아산시,50,78,2014-04-01,2014
201404,충청남도,아산시,51,88,2014-04-01,2014
201404,충청남도,아산시,52,93,2014-04-01,2014
201404,충청남도,아산시,53,111,2014-04-01,2014
201404,충청남도,아산시,54,108,2014-04-01,2014
201404,충청남도,아산시,55,95,2014-04-01,2014
201404,충청남도,아산시,56,84,2014-04-01,2014
201404,충청남도,아산시,57,75,2014-04-01,2014
201404,충청남도,아산시,58,84,2014-04-01,2014
201404,충청남도,아산시,59,84,2014-04-01,2014
201404,충청남도,아산시,60,67,2014-04-01,2014
201404,충청남도,아산시,61,65,2014-04-01,2014
201404,충청남도,아산시,62,65,2014-04-01,2014
201404,충청남도,아산시,63,47,2014-04-01,2014
201404,충청남도,아산시,64,68,2014-04-01,2014
201404,충청남도,아산시,65,61,2014-04-01,2014
201404,충청남도,아산시,66,90,2014-04-01,2014
201404,충청남도,아산시,67,84,2014-04-01,2014
201404,충청남도,아산시,68,79,2014-04-01,2014
201404,충청남도,아산시,69,78,2014-04-01,2014
201404,충청남도,아산시,70,105,2014-04-01,2014
201404,충청남도,아산시,71,117,2014-04-01,2014
201404,충청남도,아산시,72,116,2014-04-01,2014
201404,충청남도,아산시,73,79,2014-04-01,2014
201404,충청남도,아산시,74,89,2014-04-01,2014
201404,충청남도,아산시,75,110,2014-04-01,2014
201404,충청남도,아산시,76,91,2014-04-01,2014
201404,충청남도,아산시,77,99,2014-04-01,2014
201404,충청남도,아산시,78,91,2014-04-01,2014
201404,충청남도,아산시,79,60,2014-04-01,2014
201404,충청남도,아산시,80,68,2014-04-01,2014
201404,충청남도,아산시,81,63,2014-04-01,2014
201404,충청남도,아산시,82,57,2014-04-01,2014
201404,충청남도,아산시,83,34,2014-04-01,2014
201404,충청남도,아산시,84,49,2014-04-01,2014
201404,충청남도,아산시,85,40,2014-04-01,2014
201404,충청남도,아산시,86,33,2014-04-01,2014
201404,충청남도,아산시,87,30,2014-04-01,2014
201404,충청남도,아산시,88,21,2014-04-01,2014
201404,충청남도,아산시,89,18,2014-04-01,2014
201404,충청남도,아산시,90,16,2014-04-01,2014
201404,충청남도,아산시,91,15,2014-04-01,2014
201404,충청남도,아산시,92,7,2014-04-01,2014
201404,충청남도,아산시,93,10,2014-04-01,2014
201404,충청남도,아산시,94,7,2014-04-01,2014
201404,충청남도,아산시,95,5,2014-04-01,2014
201404,충청남도,아산시,96,4,2014-04-01,2014
201404,충청남도,아산시,97,2,2014-04-01,2014
201404,충청남도,아산시,98,3,2014-04-01,2014
201404,충청남도,아산시,100,1,2014-04-01,2014
201404,충청남도,아산시,101,1,2014-04-01,2014
201405,충청남도,아산시,0,19,2014-05-01,2014
201405,충청남도,아산시,1,20,2014-05-01,2014
201405,충청남도,아산시,2,28,2014-05-01,2014
201405,충청남도,아산시,3,37,2014-05-01,2014
201405,충청남도,아산시,4,38,2014-05-01,2014
201405,충청남도,아산시,5,45,2014-05-01,2014
201405,충청남도,아산시,6,58,2014-05-01,2014
201405,충청남도,아산시,7,47,2014-05-01,2014
201405,충청남도,아산시,8,54,2014-05-01,2014
201405,충청남도,아산시,9,56,2014-05-01,2014
201405,충청남도,아산시,10,78,2014-05-01,2014
201405,충청남도,아산시,11,69,2014-05-01,2014
201405,충청남도,아산시,12,72,2014-05-01,2014
201405,충청남도,아산시,13,111,2014-05-01,2014
201405,충청남도,아산시,14,112,2014-05-01,2014
201405,충청남도,아산시,15,131,2014-05-01,2014
201405,충청남도,아산시,16,123,2014-05-01,2014
201405,충청남도,아산시,17,140,2014-05-01,2014
201405,충청남도,아산시,18,119,2014-05-01,2014
201405,충청남도,아산시,19,98,2014-05-01,2014
201405,충청남도,아산시,20,81,2014-05-01,2014
201405,충청남도,아산시,21,50,2014-05-01,2014
201405,충청남도,아산시,22,62,2014-05-01,2014
201405,충청남도,아산시,23,35,2014-05-01,2014
201405,충청남도,아산시,24,24,2014-05-01,2014
201405,충청남도,아산시,25,19,2014-05-01,2014
201405,충청남도,아산시,26,16,2014-05-01,2014
201405,충청남도,아산시,27,16,2014-05-01,2014
201405,충청남도,아산시,28,13,2014-05-01,2014
201405,충청남도,아산시,29,11,2014-05-01,2014
201405,충청남도,아산시,30,23,2014-05-01,2014
201405,충청남도,아산시,31,24,2014-05-01,2014
201405,충청남도,아산시,32,23,2014-05-01,2014
201405,충청남도,아산시,33,25,2014-05-01,2014
201405,충청남도,아산시,34,36,2014-05-01,2014
201405,충청남도,아산시,35,33,2014-05-01,2014
201405,충청남도,아산시,36,40,2014-05-01,2014
201405,충청남도,아산시,37,43,2014-05-01,2014
201405,충청남도,아산시,38,52,2014-05-01,2014
201405,충청남도,아산시,39,47,2014-05-01,2014
201405,충청남도,아산시,40,91,2014-05-01,2014
201405,충청남도,아산시,41,69,2014-05-01,2014
201405,충청남도,아산시,42,83,2014-05-01,2014
201405,충청남도,아산시,43,86,2014-05-01,2014
201405,충청남도,아산시,44,99,2014-05-01,2014
201405,충청남도,아산시,45,105,2014-05-01,2014
201405,충청남도,아산시,46,89,2014-05-01,2014
201405,충청남도,아산시,47,81,2014-05-01,2014
201405,충청남도,아산시,48,82,2014-05-01,2014
201405,충청남도,아산시,49,85,2014-05-01,2014
201405,충청남도,아산시,50,77,2014-05-01,2014
201405,충청남도,아산시,51,91,2014-05-01,2014
201405,충청남도,아산시,52,92,2014-05-01,2014
201405,충청남도,아산시,53,111,2014-05-01,2014
201405,충청남도,아산시,54,107,2014-05-01,2014
201405,충청남도,아산시,55,95,2014-05-01,2014
201405,충청남도,아산시,56,84,2014-05-01,2014
201405,충청남도,아산시,57,76,2014-05-01,2014
201405,충청남도,아산시,58,85,2014-05-01,2014
201405,충청남도,아산시,59,83,2014-05-01,2014
201405,충청남도,아산시,60,69,2014-05-01,2014
201405,충청남도,아산시,61,65,2014-05-01,2014
201405,충청남도,아산시,62,65,2014-05-01,2014
201405,충청남도,아산시,63,46,2014-05-01,2014
201405,충청남도,아산시,64,68,2014-05-01,2014
201405,충청남도,아산시,65,64,2014-05-01,2014
201405,충청남도,아산시,66,92,2014-05-01,2014
201405,충청남도,아산시,67,84,2014-05-01,2014
201405,충청남도,아산시,68,81,2014-05-01,2014
201405,충청남도,아산시,69,78,2014-05-01,2014
201405,충청남도,아산시,70,106,2014-05-01,2014
201405,충청남도,아산시,71,117,2014-05-01,2014
201405,충청남도,아산시,72,118,2014-05-01,2014
201405,충청남도,아산시,73,79,2014-05-01,2014
201405,충청남도,아산시,74,89,2014-05-01,2014
201405,충청남도,아산시,75,108,2014-05-01,2014
201405,충청남도,아산시,76,90,2014-05-01,2014
201405,충청남도,아산시,77,99,2014-05-01,2014
201405,충청남도,아산시,78,92,2014-05-01,2014
201405,충청남도,아산시,79,61,2014-05-01,2014
201405,충청남도,아산시,80,68,2014-05-01,2014
201405,충청남도,아산시,81,62,2014-05-01,2014
201405,충청남도,아산시,82,57,2014-05-01,2014
201405,충청남도,아산시,83,34,2014-05-01,2014
201405,충청남도,아산시,84,47,2014-05-01,2014
201405,충청남도,아산시,85,40,2014-05-01,2014
201405,충청남도,아산시,86,33,2014-05-01,2014
201405,충청남도,아산시,87,31,2014-05-01,2014
201405,충청남도,아산시,88,20,2014-05-01,2014
201405,충청남도,아산시,89,18,2014-05-01,2014
201405,충청남도,아산시,90,16,2014-05-01,2014
201405,충청남도,아산시,91,15,2014-05-01,2014
201405,충청남도,아산시,92,7,2014-05-01,2014
201405,충청남도,아산시,93,10,2014-05-01,2014
201405,충청남도,아산시,94,7,2014-05-01,2014
201405,충청남도,아산시,95,5,2014-05-01,2014
201405,충청남도,아산시,96,4,2014-05-01,2014
201405,충청남도,아산시,97,2,2014-05-01,2014
201405,충청남도,아산시,98,3,2014-05-01,2014
201405,충청남도,아산시,100,1,2014-05-01,2014
201405,충청남도,아산시,101,1,2014-05-01,2014
201406,충청남도,아산시,0,20,2014-06-01,2014
201406,충청남도,아산시,1,21,2014-06-01,2014
201406,충청남도,아산시,2,25,2014-06-01,2014
201406,충청남도,아산시,3,39,2014-06-01,2014
201406,충청남도,아산시,4,35,2014-06-01,2014
201406,충청남도,아산시,5,55,2014-06-01,2014
201406,충청남도,아산시,6,56,2014-06-01,2014
201406,충청남도,아산시,7,45,2014-06-01,2014
201406,충청남도,아산시,8,51,2014-06-01,2014
201406,충청남도,아산시,9,62,2014-06-01,2014
201406,충청남도,아산시,10,74,2014-06-01,2014
201406,충청남도,아산시,11,73,2014-06-01,2014
201406,충청남도,아산시,12,68,2014-06-01,2014
201406,충청남도,아산시,13,105,2014-06-01,2014
201406,충청남도,아산시,14,117,2014-06-01,2014
201406,충청남도,아산시,15,129,2014-06-01,2014
201406,충청남도,아산시,16,123,2014-06-01,2014
201406,충청남도,아산시,17,138,2014-06-01,2014
201406,충청남도,아산시,18,119,2014-06-01,2014
201406,충청남도,아산시,19,91,2014-06-01,2014
201406,충청남도,아산시,20,83,2014-06-01,2014
201406,충청남도,아산시,21,50,2014-06-01,2014
201406,충청남도,아산시,22,54,2014-06-01,2014
201406,충청남도,아산시,23,47,2014-06-01,2014
201406,충청남도,아산시,24,16,2014-06-01,2014
201406,충청남도,아산시,25,19,2014-06-01,2014
201406,충청남도,아산시,26,12,2014-06-01,2014
201406,충청남도,아산시,27,18,2014-06-01,2014
201406,충청남도,아산시,28,13,2014-06-01,2014
201406,충청남도,아산시,29,14,2014-06-01,2014
201406,충청남도,아산시,30,21,2014-06-01,2014
201406,충청남도,아산시,31,19,2014-06-01,2014
